Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Intuition,https://www.crunchbase.com/funding_round/intuition-931a-seed--48acc922,Seed,4000000,USD,4000000,2023-06-16,9,1,"Intuition is a decentralised architecture, developer tools, and applications offered by Intuition enable the development.","Developer Platform, Developer Tools","San Juan, NA - Puerto Rico, Puerto Rico, North America",,https://intuition.systems,Intuition,https://www.crunchbase.com/organization/intuition-931a,"Artichoke Capital, Avon Ventures, ConsenSys, Matrixport, Polygon Ventures, Polymorphic Capital, Shima Capital, Superscrypt, Ww Ventures"
Pre Seed Round - Beyond Hotel & Resort,https://www.crunchbase.com/funding_round/beyond-hotel-resort-pre-seed--48df0430,Pre-Seed,42000,USD,42000,2023-06-11,,1,"Technologically Advanced, one of a kind Resort Experience. Perfect blend of hospitality and technology to achieve wellness and enhance life.","3D Technology, Food and Beverage, Hospitality, Software, Virtual Reality","Orlando, Florida, United States, North America",,https://www.beyondhotelandresort.com,Beyond Hotel & Resort,https://www.crunchbase.com/organization/beyond-hotel-resort,
Seed Round - Tiny Fish,https://www.crunchbase.com/funding_round/tiny-fish-seed--49188bf7,Seed,,,,2023-06-26,,1,Tiny Fish is an innovative AI startup providing task automation infrastructure for the next generation of AI-powered software.,"Artificial Intelligence, Information Technology, Internet, Software, Web Development","Palo Alto, California, United States, North America",,http://tinyfish.io,Tiny Fish,https://www.crunchbase.com/organization/tiny-fish,
Seed Round - Poko,https://www.crunchbase.com/funding_round/poko-8d11-seed--494b6fe7,Seed,4500000,USD,4500000,2023-06-15,11,4,Seamless Fiat Payments for Web3,"Consulting, Cryptocurrency, Financial Services, FinTech, Gaming, Information Technology, Payments","Singapore, Central Region, Singapore, Asia",,https://www.pokoapp.xyz,Poko,https://www.crunchbase.com/organization/poko-8d11,"Amasia, CreditEase, Dentsu Ventures, Global Founders Capital, Goodwater Capital, MS&AD Ventures, Nazca Ventures, Orange DAO, Plug and Play, Soma Capital, Y Combinator"
Seed Round - Akhetonics,https://www.crunchbase.com/funding_round/akhetonics-seed--49815584,Seed,,,,2023-06-13,4,3,Akhetonics is creating the world's first all-optical XPU - a general-purpose photonic RISC processor for high-performance computing,"Network Hardware, Semiconductor, Software","Berlin, Berlin, Germany, Europe",,https://www.akhetonics.com,Akhetonics,https://www.crunchbase.com/organization/akhetonics,"Angel, Interface Capital, Rheingau Founders, Runa Capital"
Pre Seed Round - Telo Trucks,https://www.crunchbase.com/funding_round/telo-trucks-pre-seed--4993ee81,Pre-Seed,1400000,USD,1400000,2023-06-14,4,1,"Telo Trucks manufactures cleverly designed, compact electric vehicle trucks for city dwellers and weekend adventurers.","Automotive, Electric Vehicle, Manufacturing","San Carlos, California, United States, North America",,https://www.telotrucks.com/,Telo Trucks,https://www.crunchbase.com/organization/telo-trucks,"GoAhead Ventures, Underdog Labs, Work Play Ventures, Yves Behar"
Seed Round - Codiplay,https://www.crunchbase.com/funding_round/codiplay-seed--49e932a0,Seed,500000,USD,500000,2023-06-05,1,1,Learn programming on a smartphone,,,,https://codiplay.kz/,Codiplay,https://www.crunchbase.com/organization/codiplay,White Hill Capital
Pre Seed Round - Point-Sigma,https://www.crunchbase.com/funding_round/point-sigma-pre-seed--4a2330b6,Pre-Seed,,,,2023-06-21,1,1,Sparks Curiosity in Artificial Intelligence,"Artificial Intelligence, Machine Learning, Software","London, England, United Kingdom, Europe",,https://point-sigma.com/,Point-Sigma,https://www.crunchbase.com/organization/point-sigma,CircleRock Capital
Pre Seed Round - Planckian,https://www.crunchbase.com/funding_round/planckian-pre-seed--4b61a1b2,Pre-Seed,2700000,EUR,2953285,2023-06-27,3,1,Planckian operates as a company that develops quantum batteries.,"Battery, Nanotechnology","Pisa, Toscana, Italy, Europe",,https://www.planckian.co/,Planckian,https://www.crunchbase.com/organization/planckian,"CDP Venture Capital, Eureka Venture, Exor Seeds"
Seed Round - Bookers,https://www.crunchbase.com/funding_round/bookers-seed--4b7bb041,Seed,,,,2023-06-13,1,1,Bookers is a B2B organisations' unique reading education services.,"Audio, Audiobooks","Anyang, Kyonggi-do, South Korea, Asia",,https://www.bookers.life,Bookers,https://www.crunchbase.com/organization/bookers,Bluepoint Partners
Pre Seed Round - DirectX TMS Social Platform,https://www.crunchbase.com/funding_round/directx-tms-social-platform-pre-seed--4be3789a,Pre-Seed,20000,USD,20000,2023-07-01,,1,"Revolutionizing transportation with innovative software solutions. Streamline operations, optimize efficiency, and drive growth.","Apps, Financial Services, SaaS, Social Media, Transportation","Dallas, Texas, United States, North America",,https://www.DirectXTMS.com,DirectX TMS Social Platform,https://www.crunchbase.com/organization/directx-tms-social-platform,
Pre Seed Round - Buds Local,https://www.crunchbase.com/funding_round/buds-local-pre-seed--4bef89bc,Pre-Seed,100000,USD,100000,2023-06-12,1,1,Buds Local is revolutionizing the herb trading industry by offering a peer-to-peer localized herb exchange platform built on the blockchain.,"Apps, Marketplace, Medical, Mobile Apps, Retail, Web Apps, Wholesale",,,https://budslocal.com,Buds Local,https://www.crunchbase.com/organization/buds-local,Sam Enrico Williams
Seed Round - Texas CCS Enterprise,https://www.crunchbase.com/funding_round/texas-ccs-enterprise-seed--4c18198d,Seed,,,,2023-06-28,1,1,"Texas CCS provides private, secure and convenient collector car storage along with general vehicle maintenance and concierge services.",,"Dallas, Texas, United States, North America",,,Texas CCS Enterprise,https://www.crunchbase.com/organization/texas-ccs-enterprise,Goodguys
Seed Round - Fighting Cancer Network,https://www.crunchbase.com/funding_round/fighting-cancer-network-seed--4c72528e,Seed,800000,USD,800000,2023-06-22,,2,Fighting Cancer Network is a mobile application that offers cancer-related video material.,"Apps, Health Care, Personal Health","Birmingham, Birmingham, United Kingdom, Europe",,https://www.fightingcancernetwork.com,Fighting Cancer Network,https://www.crunchbase.com/organization/fighting-cancer-network,
Seed Round - ReproHealth Technologies,https://www.crunchbase.com/funding_round/reprohealth-technologies-seed--4c8a00cc,Seed,80000,USD,80000,2023-06-29,1,4,ReproHealth Technologies develops biomedical technology to advance assisted reproduction in agriculture.,"Agriculture, Biotechnology, Farming, Health Care","Indianapolis, Indiana, United States, North America",,https://www.reprohealthtech.com/,ReproHealth Technologies,https://www.crunchbase.com/organization/reprohealth-technologies,Elevate Ventures
Seed Round - DocBuddy,https://www.crunchbase.com/funding_round/docbuddy-seed--4d034bf9,Seed,1840000,USD,1840000,2023-06-21,,3,DocBuddy provides a mobile application that delivers simplified access to data and turnkey documentation of patient notes.,"Apps, Health Care, Productivity Tools","Greenwood Village, Colorado, United States, North America",,https://www.docbuddy.com/,DocBuddy,https://www.crunchbase.com/organization/docbuddy,
Seed Round - Tickets for Good,https://www.crunchbase.com/funding_round/tickets-for-good-seed--4d0bc203,Seed,500000,GBP,625727,2023-06-12,1,1,Tickets for Good is a ticketing platform for live events and entertainment.,"Online Portals, Reservations, Ticketing","Sheffield, Sheffield, United Kingdom, Europe",,https://ticketsforgood.org,Tickets for Good,https://www.crunchbase.com/organization/tickets-for-good,Robbie Williams
Seed Round - Optimiz Construction,https://www.crunchbase.com/funding_round/optimiz-construction-seed--4d70d8c4,Seed,1500000,EUR,1616764,2023-06-12,6,1,"Optimiz Construction is a solution to optimize the cutting and laying of materials to save time, money, and CO2.",Construction,"Paris, Ile-de-France, France, Europe",,https://www.optimiz-construction.fr/,Optimiz Construction,https://www.crunchbase.com/organization/optimiz-construction,"AFI Ventures, Alexandre Brochot, Jérôme Manuguerra, Kima Ventures, Nicolas Mondollot, SistaFund"
Pre Seed Round - Shopgenie,https://www.crunchbase.com/funding_round/shopgenie-pre-seed--4dd3a34e,Pre-Seed,,,,2023-06-15,9,1,All-In-One Marketing Platform for Auto Repair Shops,,"Scottsdale, Arizona, United States, North America",,https://shopgenie.io,Shopgenie,https://www.crunchbase.com/organization/shopgenie,"Allen Gannett, Codie Sanchez, Daniel Ha, Hiten Shah, Sahil Bloom, Shaan Puri, Stephen Cole, TechNexus Venture Collaborative, Todd Saunders"
Pre Seed Round - Breathe ESG,https://www.crunchbase.com/funding_round/breathe-esg-pre-seed--4eeda146,Pre-Seed,1250000,INR,15246,2023-06-24,1,1,"Breathe ESG is a comprehensive platform for seamless measurement, management, and reporting, facilitating and accelerating.","Internet, Publishing","Bangalore, Karnataka, India, Asia",,https://breatheesg.com,Breathe ESG,https://www.crunchbase.com/organization/breathe-esg,100X.VC
Seed Round - Youyu Prefabricated Vegetables,https://www.crunchbase.com/funding_round/youyu-prefabricated-vegetables-seed--4f0b8cd9,Seed,35000000,CNY,4876961,2023-06-20,2,1,"Youyu Prefabricated Vegetables is a prefabricated dish research, development, production, and sales enterprise.","Food and Beverage, Food Delivery, Food Processing","Fuhou, Fujian, China, Asia",,,Youyu Prefabricated Vegetables,https://www.crunchbase.com/organization/youyu-prefabricated-vegetables,"Shenzhen Qianhai Hengbang Equity Investment, Tianshi Innovation Capital"
Seed Round - Nokori,https://www.crunchbase.com/funding_round/nokori-audiences-seed--4f148f22,Seed,,,,2023-06-23,,1,Nokori is the all-in-one headless SaaS platform.,"Cloud Computing, Cloud Data Services, Software","Nashville, Tennessee, United States, North America",,https://nokori.com,Nokori,https://www.crunchbase.com/organization/nokori-audiences,
Seed Round - Cat Paradise,https://www.crunchbase.com/funding_round/cat-paradise-seed--5061b2bb,Seed,1000000,USD,1000000,2023-06-20,2,1,Cat Paradise is a Web3 game developer for digital cat pet development that is based on the TONNE Web3 game.,"Developer Tools, Gaming, Web Design","Chicago, Illinois, United States, North America",,,Cat Paradise,https://www.crunchbase.com/organization/cat-paradise,"Mask Network, Moon Capital"
Seed Round - Immunocure Discovery Solutions,https://www.crunchbase.com/funding_round/immunocure-discovery-solutions-seed--521728a0,Seed,1000000,USD,1000000,2023-06-23,,2,AI & Computational Platform AxDrug for Drug Discovery,"Artificial Intelligence, Biotechnology, Health Care, Pharmaceutical","Brooklyn, New York, United States, North America",,https://immunocure.us,Immunocure Discovery Solutions,https://www.crunchbase.com/organization/immunocure-discovery-solutions,
Pre Seed Round - Wevolt,https://www.crunchbase.com/funding_round/wevolt-8529-pre-seed--52f4cff9,Pre-Seed,2000000,USD,2000000,2023-06-17,,1,"Wevolt is revolutionizing the electric vehicle charging experience with a unique, people-powered network.",Electric Vehicle,"Perth, Western Australia, Australia, Oceania",,https://wevolt.com.au/,Wevolt,https://www.crunchbase.com/organization/wevolt-8529,
Seed Round - Colonia,https://www.crunchbase.com/funding_round/colonia-seed--54125b9d,Seed,6000000,EUR,6545794,2023-06-26,8,2,Colonia is a logistics company that brings all global trucks and trailers into one shared fleet.,Logistics,"Cologne, Nordrhein-Westfalen, Germany, Europe",,https://www.colonia.tech,Colonia,https://www.crunchbase.com/organization/colonia,"Atlantic Labs, FlixBus, Grover, Hoyer, MobilityFund, Octopus Ventures, Plug and Play, vent.io"
Seed Round - Sportcor,https://www.crunchbase.com/funding_round/sportcor-seed--5491961f,Seed,800000,USD,800000,2023-06-27,,2,Sportcor enabled products technology solutions to drive player and fan engagement through insights from the heart of the game.,"Information Technology, Sporting Goods, Sports","Gold Coast, Queensland, Australia, Oceania",,https://www.sportcor.com/,Sportcor,https://www.crunchbase.com/organization/sportcor,
Pre Seed Round - Blueprint,https://www.crunchbase.com/funding_round/blueprint-84f1-pre-seed--54c94bb2,Pre-Seed,300000,USD,300000,2023-06-20,1,1,"Blueprint's AI is an advertising technology company using AI to measure, analyze, and optimize media spend across every digital channel.","Advertising, Artificial Intelligence","Washington, District of Columbia, United States, North America",,https://www.blueprint.tech,Blueprint,https://www.crunchbase.com/organization/blueprint-84f1,LogicBoost Labs
Pre Seed Round - Shcouver,https://www.crunchbase.com/funding_round/shcouver-pre-seed--56377610,Pre-Seed,7000,USD,7000,2023-06-03,,1,Shcouver building automatic Tailormade to Manage all your Data registers,"Analytics, Database","Ghaziabad, Uttar Pradesh, India, Asia",,https://shcouver.com/,Shcouver,https://www.crunchbase.com/organization/shcouver,
Seed Round - Flow Medical,https://www.crunchbase.com/funding_round/flow-medical-seed--56835371,Seed,1000000,USD,1000000,2023-06-15,,2,Flow Medical offers multi-function catheters to aid in the diagnosis and treatment of venous thromboembolic illness.,"Health Care, Medical, Medical Device","Chicago, Illinois, United States, North America",,https://www.flowmedical.co,Flow Medical,https://www.crunchbase.com/organization/flow-medical,
Pre Seed Round - Jet HR,https://www.crunchbase.com/funding_round/jet-hr-pre-seed--568e95b9,Pre-Seed,4700000,EUR,5127539,2023-06-26,14,1,We make managing people and payroll incredibly simple,"Human Resources, SaaS","Milan, Lombardia, Italy, Europe",,https://www.jethr.com,Jet HR,https://www.crunchbase.com/organization/jet-hr,"Alberto Dalmasso, Dario Brignone, David Clarke, Diego Piacentini, EXOR N.V., Giorgio Tinacci, Italian Founders Fund, Joe Zadeh, Luca Ascani, Luca Ferrari, Luca Foresti, Matteo Pichi, Max Ciociola, Ron Pragides"
Seed Round - dtcpay,https://www.crunchbase.com/funding_round/dtcpay-seed--56ee7f04,Seed,16500000,USD,16500000,2023-06-21,4,1,dtcpay is a regulated payment service provider that offers reliable solutions for merchants.,"Cryptocurrency, Financial Services, Payments","Singapore, Central Region, Singapore, Asia",,https://dtcpay.com/,dtcpay,https://www.crunchbase.com/organization/dtcpay,"David Tung, Jean Marc Poullet, Kwee Liong Tek, Sai Choy Tham"
Seed Round - Barneys,https://www.crunchbase.com/funding_round/barbrew-seed--57047645,Seed,500000,USD,500000,2023-06-26,1,3,"Barneys is a refreshing alternative to beer, wine and cocktails.","Food and Beverage, Wine And Spirits","Noida, Uttar Pradesh, India, Asia",,https://www.barneys.co.in/,Barneys,https://www.crunchbase.com/organization/barbrew,ah! Ventures
Seed Round - Slice Group,https://www.crunchbase.com/funding_round/slice-6e7a-seed--57396a42,Seed,645000,USD,645000,2023-06-21,2,1,Slice is a creator management solution that helps brands and agencies manage creators.,Software,,,https://slice.id,Slice Group,https://www.crunchbase.com/organization/slice-6e7a,"Arise, Intudo Ventures"
Pre Seed Round - Peckish,https://www.crunchbase.com/funding_round/peckish-b7d6-pre-seed--57a78546,Pre-Seed,100000,USD,100000,2023-06-27,1,1,Peckish to improve the restaurant AI and digitalization to address important concerns including labour shortages and rising food costs.,"Procurement, Restaurants, Supply Chain Management","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://iampeckish.com,Peckish,https://www.crunchbase.com/organization/peckish-b7d6,Antler
Pre Seed Round - Pelo matto,https://www.crunchbase.com/funding_round/pelo-matto-pre-seed--57d3b79d,Pre-Seed,10000,EUR,10919,2023-06-20,1,1,Pelo Matto offers dog grooming services that are both comfortable and soothing for dogs.,Home Services,"Milan, Lombardia, Italy, Europe",,https://www.pelomatto.it,Pelo matto,https://www.crunchbase.com/organization/pelo-matto,IH1
Seed Round - ZTL Payment Solution,https://www.crunchbase.com/funding_round/ztl-payment-solution-seed--58280d34,Seed,1200000,EUR,1291502,2023-06-12,,10,ZTL Payment Solution is a B2B paytech providing system owners with customized payment solutions.,"B2B, Embedded Software, FinTech, Payments","Oslo, Oslo, Norway, Europe",,https://ztlpay.io/,ZTL Payment Solution,https://www.crunchbase.com/organization/ztl-payment-solution,
Seed Round - Sober Sidekick,https://www.crunchbase.com/funding_round/sober-sidekick-seed--58581156,Seed,,,,2023-06-26,1,3,"Mobile App, Telehealth, Social Engagement Platform","Health Care, Information Technology, Software","Bentonville, Arkansas, United States, North America",,https://www.sobersidekick.com,Sober Sidekick,https://www.crunchbase.com/organization/sober-sidekick,Nina Capital
Seed Round - Look Up Space,https://www.crunchbase.com/funding_round/look-up-space-seed--58dc5847,Seed,7000000,EUR,7641270,2023-06-21,6,2,"Look Up Space provide space safety and security data & services of unprecedented quality, with a sovereign and secure sensor network.","Cyber Security, Network Security","Toulouse, Midi-Pyrenees, France, Europe",,https://www.lookupspace.com,Look Up Space,https://www.crunchbase.com/organization/look-up-space,"Expansion, Greg Wyler, Hélène Huby, Jean Baptiste Djebbari, Karista, MIG Capital"
Seed Round - Raise Green,https://www.crunchbase.com/funding_round/raise-green-seed--58fa134f,Seed,1000000,USD,1000000,2023-06-14,2,3,Raise Green is a climate tech marketplace for local impact investing.,"Clean Energy, CleanTech, Impact Investing, Marketplace, Sustainability","Somerville, Massachusetts, United States, North America",,http://www.Raisegreen.com,Raise Green,https://www.crunchbase.com/organization/raise-green,"Connecticut Innovations, Skyview Ventures"
Seed Round - Anichess,https://www.crunchbase.com/funding_round/anichess-seed--59de3e5e,Seed,1500000,USD,1500000,2023-06-22,6,1,Anichess develops a decentralized chess game.,"Cryptocurrency, Gaming",,,https://anichess.com/,Anichess,https://www.crunchbase.com/organization/anichess,"708 Capital, Asymmetry Capital Management, Bing Ventures, coin operated group, GameFi Ventures, Koda Capital"
Seed Round - Roar Social,https://www.crunchbase.com/funding_round/roar-social-seed--5a371398,Seed,10000000,USD,10000000,2023-06-28,0,1,Roar Social is a groundbreaking platform that reimagines social media as a powerful engine for social impact.,Information Technology,"West Hollywood, California, United States, North America",,https://www.roarsocial.com/,Roar Social,https://www.crunchbase.com/organization/roar-social,
Seed Round - Open Foodie,https://www.crunchbase.com/funding_round/open-foodie-seed--5a47cf3e,Seed,500000,USD,500000,2023-06-21,,1,Open Foodie is a Web3 creative-based cartoon food-making lab.,"Gaming, Software, Video Games","Brooklyn, New York, United States, North America",,https://openfoodie.io/,Open Foodie,https://www.crunchbase.com/organization/open-foodie,
Pre Seed Round - deeva,https://www.crunchbase.com/funding_round/deeva-pre-seed--5a4d65a1,Pre-Seed,100000,EUR,109199,2023-06-20,1,1,deeva is an online platform for booking home hairdressers.,"Beauty, Home Services",,,https://www.deeva.it,deeva,https://www.crunchbase.com/organization/deeva,IH1
Seed Round - ExtraStudent,https://www.crunchbase.com/funding_round/extrastudent-seed--5abdcd28,Seed,1500000,EUR,1614575,2023-06-09,6,1,ExtraStudent is a free mutual help network for all students to openly share their knowledge and support one another.,"Apps, Education, Private Social Networking","Paris, Ile-de-France, France, Europe",,https://www.extrastudent.com/,ExtraStudent,https://www.crunchbase.com/organization/extrastudent,"Adrien Montfort, Benjamin Griveaux, Carlo Purassanta, Groupe M6, Michael Benabou, Pascal Chevalier"
Seed Round - Titan Intake,https://www.crunchbase.com/funding_round/titan-intake-seed--5ad0b589,Seed,,,,2023-06-19,1,1,Titan Intake has developed a one-of-a-kind platform to automate the patient intake and referral process.,"Health Care, Software","Tulsa, Oklahoma, United States, North America",,https://www.titanintake.com,Titan Intake,https://www.crunchbase.com/organization/titan-intake,FortySix Venture Capital LLC
Seed Round - Coworks,https://www.crunchbase.com/funding_round/coworks-9101-seed--5b883443,Seed,,,,2023-07-06,1,3,Coworks is a coworking management software with intuitive tools to run the coworking space.,"Coworking, CRM, Software","Raleigh, North Carolina, United States, North America",,https://coworksapp.com/,Coworks,https://www.crunchbase.com/organization/coworks-9101,Triangle Tweener Fund
Seed Round - Reask,https://www.crunchbase.com/funding_round/reask-seed--5c6ba04d,Seed,4600000,USD,4600000,2023-06-15,6,2,"We build climate forecasting tools, hazard models and event response applications using machine learning and high-performance computing.","Analytics, Artificial Intelligence, Commercial Insurance, Information Technology, Insurance, Machine Learning, Property Insurance, Risk Management","Sydney, New South Wales, Australia, Oceania",,https://reask.earth/,Reask,https://www.crunchbase.com/organization/reask,"Collaborative Fund, Hawktail Management, Macdoch Ventures, Mastry Ventures, SVA, Tencent"
Pre Seed Round - RadChat,https://www.crunchbase.com/funding_round/radchat-ab-pre-seed--5d2401f8,Pre-Seed,440000,SEK,41490,2023-06-15,1,4,RadChat is a sensor technology method for ultra-rapid scheduling timeslots between vehicles in proximity.,,"Gothenburg, Vastra Gotaland, Sweden, Europe",,https://www.radchat.tech/,RadChat,https://www.crunchbase.com/organization/radchat-ab,Chalmers Ventures AB
Seed Round - Scapia,https://www.crunchbase.com/funding_round/scapia-seed--5d9978de,Seed,740000000,INR,9023256,2023-06-28,4,1,The card that takes you places,,"Bangalore, Karnataka, India, Asia",,https://www.scapia.cards,Scapia,https://www.crunchbase.com/organization/scapia,"3STATE Ventures, Keki M Mistry, Matrix Partners India, Tanglin Venture Partners"
Pre Seed Round - Workcules,https://www.crunchbase.com/funding_round/workcules-inc-pre-seed--5f517c8a,Pre-Seed,,,,2023-06-13,,1,"SaaS, HR Tech","B2B, B2C, Human Resources, SaaS, Software","New York, New York, United States, North America",,https://www.workcules.com,Workcules,https://www.crunchbase.com/organization/workcules-inc,
Seed Round - Contango,https://www.crunchbase.com/funding_round/contango-f061-seed--5ff48f8b,Seed,80000,USD,80000,2023-06-29,1,1,Contango is a West Lafayette-based agricultural supply chain company.,"Software, Web Development",,,,Contango,https://www.crunchbase.com/organization/contango-f061,Elevate Ventures
Pre Seed Round - CatX,https://www.crunchbase.com/funding_round/catx-pre-seed--6031ce60,Pre-Seed,500000,USD,500000,2023-06-08,1,1,The exchange for trading and transferring risk,,,,https://www.catxre.com,CatX,https://www.crunchbase.com/organization/catx,Y Combinator
Pre Seed Round - Lumi AI,https://www.crunchbase.com/funding_round/lumi-ai-pre-seed--60556215,Pre-Seed,100000,USD,100000,2023-06-13,1,1,"Get instant, accurate answers to operational questions with Lumi’s conversational AI software.","Artificial Intelligence, Information Technology, Internet, Software",,,https://www.lumi-ai.com/,Lumi AI,https://www.crunchbase.com/organization/lumi-ai,Forum Ventures
Seed Round - Outdid,https://www.crunchbase.com/funding_round/outdid-seed--60b0a8ac,Seed,2500000,USD,2500000,2023-06-29,18,3,Outdid provides a fully private identity verification tool.,"B2B, Identity Management, Software","London, England, United Kingdom, Europe",,https://www.outdid.io/,Outdid,https://www.crunchbase.com/organization/outdid,"Alexi Ned, Bogdan Stanciu, Can Kisagun, Emanuele Francioni, EO, Gaston Frydlewski, Harsh Rajat, Jump Crypto, Luis Cuende, Martin Varsavsky, Matias Woloski, Pia Mancini, Pressian Karakostov, Questbook, Santiago Siri, Simeon Simeonov, Stefan George, Superscrypt"
Pre Seed Round - Soloist,https://www.crunchbase.com/funding_round/soloist-d1ed-pre-seed--60cb37fb,Pre-Seed,20000,USD,20000,2023-06-29,1,1,Soloist is a B2C music technology platform for musicians.,Information Technology,"Bloomington, Indiana, United States, North America",,https://www.soloistapp.com,Soloist,https://www.crunchbase.com/organization/soloist-d1ed,Elevate Ventures
Seed Round - Gro Club,https://www.crunchbase.com/funding_round/gro-club-seed--60ebc1cf,Seed,43000000,INR,523217,2023-06-15,10,1,India's first circular D2C product subscription platform,,"Bengaluru, Karnataka, India, Asia",,https://gro.club/,Gro Club,https://www.crunchbase.com/organization/gro-club,"Amit Nanavati, Chirag Shah, Deepak Gowda, Dinesh Talera, Isaac Reyes, Purushotham R., Ramaiah Evolute, Sanjay Munirathna, Sanjay Sunku, Shricharan N J"
Seed Round - Orson,https://www.crunchbase.com/funding_round/orson-8a0e-seed--6134e83e,Seed,3000000,USD,3000000,2023-06-20,2,3,"Orson is the first automated video storytelling platform that helps people open up and share their stories, experiences, and aspirations.","Human Resources, Video","Winter Garden, Florida, United States, North America",,https://heyorson.com,Orson,https://www.crunchbase.com/organization/orson-8a0e,"Cyan Banister, Long Journey Ventures"
Seed Round - Vyoma GmbH,https://www.crunchbase.com/funding_round/vyoma-seed--6178f038,Seed,8500000,EUR,9294198,2023-06-20,3,2,"Vyoma helps in increasing confidence in space with real-time debris observations and AI, for safe and automated satellite operations.","Aerospace, Satellite Communication, Space Travel","Darmstadt, Hessen, Germany, Europe",$1M to $10M,https://vyoma.space/,Vyoma GmbH,https://www.crunchbase.com/organization/vyoma,"Atlantic Labs, Happiness Capital, Safran Corporate Ventures"
Seed Round - DuraMon,https://www.crunchbase.com/funding_round/duramon-seed--627f32a6,Seed,1000000,CHF,1116679,2023-06-26,4,3,DuraMon is a health corrosion monitoring solutions company.,"Sensor, Software","Zürich, Zurich, Switzerland, Europe",,https://duramon.ch/,DuraMon,https://www.crunchbase.com/organization/duramon,"ETH Zurich Foundation, QBIT Capital, Serpentine Ventures, Sika"
Seed Round - IB Wallet LTD,https://www.crunchbase.com/funding_round/ib-wallet-ltd-seed--63162f43,Seed,10000,USD,10000,2023-06-07,,1,"Blockchain Wallet with Ecosystem of Crypto ATMs, Cold Wallet Card and Wordpress Gateway","Blockchain, Cryptocurrency, Software","London, England, United Kingdom, Europe",,https://ib-wallet.com,IB Wallet LTD,https://www.crunchbase.com/organization/ib-wallet-ltd,
Seed Round - AvoMD,https://www.crunchbase.com/funding_round/avomd-seed--63852b0c,Seed,5000000,USD,5000000,2023-06-23,11,2,AvoMD is reimagining decision support with no code software and point-of-care innovation.,"Health Care, Medical Device, Software","New York, New York, United States, North America",,https://www.avomd.io/,AvoMD,https://www.crunchbase.com/organization/avomd,"500 Startups Canada, AlleyCorp, Columbia University, Dunamu & Partners, Epsilon Health Investors, Kavita Patel, Las Olas Venture Capital, MedMountain Ventures, Mirae Asset, Mount Sinai Innovation Partners, StartUp Health"
Seed Round - Shitong Microelectronics,https://www.crunchbase.com/funding_round/shitong-microelectronics-seed--64531a73,Seed,,,,2023-06-15,3,1,"Shitong Microelectronics specializes in the design and development of machine vision-detecting sensors, particularly 3D sensors.","3D Technology, Electronics, Sensor","Shanghai, Shanghai, China, Asia",,http://www.daosensing.com,Shitong Microelectronics,https://www.crunchbase.com/organization/shitong-microelectronics,"SR Capital, Yiqi Lihe, Yuanhe Puhua"
Pre Seed Round - Pico,https://www.crunchbase.com/funding_round/pico-0d28-pre-seed--64eeee07,Pre-Seed,120000,USD,120000,2023-06-28,1,1,Learn coding the fun way by building popular games,EdTech,"Sydney, New South Wales, Australia, Oceania",,https://www.getpico.co,Pico,https://www.crunchbase.com/organization/pico-0d28,Techstars
Pre Seed Round - One Future Football,https://www.crunchbase.com/funding_round/one-future-football-pre-seed--64f918c0,Pre-Seed,3000000,USD,3000000,2023-06-14,5,2,One Future Football football league that puts fans first and foremost.,Sports,"Melbourne, Victoria, Australia, Oceania",,https://www.onefuturefootball.com/,One Future Football,https://www.crunchbase.com/organization/one-future-football,"Blackbird Ventures, Chris Smalling, Jesse Lingard, Kamaru Usman, Patrice Evra"
Seed Round - Paeon,https://www.crunchbase.com/funding_round/paeon-seed--654f18ce,Seed,,,,2023-06-26,,2,"Paeon is a robotics company that develops affordable, natural, and adaptive prosthetics and autonomous robots through smart technology.","Artificial Intelligence, Robotics, Software",,,https://www.paeon.co,Paeon,https://www.crunchbase.com/organization/paeon,
Seed Round - MEWPOT,https://www.crunchbase.com/funding_round/mewpot-seed--65c1d01c,Seed,,,,2023-06-12,1,3,MEWPOT specializes in content production and background music services.,"Content, Media and Entertainment, Music","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",Less than $1M,https://www.mewpot.com,MEWPOT,https://www.crunchbase.com/organization/mewpot,Bluepoint Partners
Seed Round - Coactive AI,https://www.crunchbase.com/funding_round/coactive-ai-seed--65cba79b,Seed,,,,2023-06-27,1,3,Coactive AI is a machine learning platform that unlocks analytics and insights from unstructured image and video data.,"Artificial Intelligence, Big Data, Information Technology, Machine Learning","San Jose, California, United States, North America",,https://coactive.ai,Coactive AI,https://www.crunchbase.com/organization/coactive-ai,Comcast NBCUniversal LIFT Labs
Pre Seed Round - Solu,https://www.crunchbase.com/funding_round/solu-53f7-pre-seed--672af76f,Pre-Seed,1000000,EUR,1081886,2023-06-15,3,1,Solu is combating antibiotic resistance by building the most extensive bacterial DNA library,"Biotechnology, Life Science","Helsinki, Southern Finland, Finland, Europe",,https://www.solu.bio,Solu,https://www.crunchbase.com/organization/solu-53f7,"Kristian Ranta, Lifeline Ventures, Wave Ventures"
