Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - 5x,https://www.crunchbase.com/funding_round/5x-seed--4d06e968,Seed,3000000,USD,3000000,2023-07-07,2,2,5x is the first end-to-end data platform built on top of the current data stack's best-in-class suppliers.,Analytics,"Singapore, Central Region, Singapore, Asia",,https://5x.co,5x,https://www.crunchbase.com/organization/5x,"Flybridge, Outbound Capital"
Seed Round - Zhixing Wujie,https://www.crunchbase.com/funding_round/zhixing-wujie-seed--abfa9500,Seed,,,,2023-06-20,1,1,Zhixing Wujie specialized in development of spatial computing devices based on RISC-V.,"Application Specific Integrated Circuit (ASIC), Information Technology","Xuhui, Shanghai, China, Asia",,,Zhixing Wujie,https://www.crunchbase.com/organization/zhixing-wujie,Qianhai Fund of Funds
Pre Seed Round - Flowsight,https://www.crunchbase.com/funding_round/flowsight-pre-seed--50dc09b8,Pre-Seed,,,,2023-06-26,4,1,The monitoring feature of Flowsight Brewcast enables complete transparency by visualizing the whole brewing process.,Brewing,"Augsburg, Bayern, Germany, Europe",,https://flowsight.de,Flowsight,https://www.crunchbase.com/organization/flowsight,"Bayern Kapital, FTTF, Ping Lu, Robert Freudenreich"
Seed Round - palmu,https://www.crunchbase.com/funding_round/palmu-644c-seed--4fe023db,Seed,5000000000,KRW,3850122,2023-07-07,2,2,Palmu is a live streaming network that links broadcasters and watchers in real time via comments and gifts.,Optical Communication,"Tokyo, Tokyo, Japan, Asia",,https://palmu.jp,palmu,https://www.crunchbase.com/organization/palmu-644c,"GMO, Hyperithm"
Seed Round - Bracket Labs,https://www.crunchbase.com/funding_round/bracket-labs-0ae0-seed--1cc97e55,Seed,,,,2023-06-20,1,1,Bracket Labs builds leverage structured products for DeFi.,"Blockchain, Cryptocurrency",,,https://bracketlabs.fi/,Bracket Labs,https://www.crunchbase.com/organization/bracket-labs-0ae0,Binance Labs
Pre Seed Round - Adamo Foods,https://www.crunchbase.com/funding_round/adamo-foods-pre-seed--1dca811d,Pre-Seed,1500000,GBP,1914865,2023-06-20,1,2,Revolutionising our food system by creating sustainable & ultra-realistic alternatives to meat whole-cuts.,,"London, England, United Kingdom, Europe",,https://www.adamofoods.com,Adamo Foods,https://www.crunchbase.com/organization/adamo-foods,SFC Capital
Seed Round - Qida,https://www.crunchbase.com/funding_round/qida-seed--47e0325e,Seed,,,,2023-07-07,1,4,ida is a home care company that offers personalized and humane in-home care for elderly or dependent people.,"Fitness, Health Care","Sabadell, Catalonia, Spain, Europe",,http://qida.es,Qida,https://www.crunchbase.com/organization/qida,Fondo Bolsa Social
Seed Round - Inertia,https://www.crunchbase.com/funding_round/inertia-7204-seed--c7060d24,Seed,,,,2023-07-06,2,2,Developer of natural sanitary napkins designed to solve women's problems with empathy and technology.,"Health Care, Personal Health","Daejeon, Taejon-jikhalsi, South Korea, Asia",,https://inertialounge.com/,Inertia,https://www.crunchbase.com/organization/inertia-7204,"Fast Ventures, FuturePlay"
Seed Round - Blaue Helden,https://www.crunchbase.com/funding_round/blaue-helden-seed--c9adc1ee,Seed,6000000,USD,6000000,2023-06-21,5,2,Blaue Helden set up a DTC operation producing and selling sustainable cleaning products.,"E-Commerce, Manufacturing","Bad Homburg Vor Der Höhe, Hessen, Germany, Europe",,https://blauehelden.de,Blaue Helden,https://www.crunchbase.com/organization/blaue-helden,"Barbara Schöneberger, BM H Beteiligungs-Managementgesellschaft Hessen, Bubchen Skincare, Rewilding Wealth, SevenAccelerator"
Seed Round - Revation,https://www.crunchbase.com/funding_round/revation-seed--b3569dae,Seed,,,,2023-06-21,5,1,Revation is an eco-friendly product development company that focuses on environmental issues through design and technology.,"Environmental Engineering, Product Design, Sustainability","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.revation.co.kr,Revation,https://www.crunchbase.com/organization/revation,"Hanyang University, Korea Investment Accelerator, Prism Venture Management, S Cubic Angels, Yuhan-Kimberly"
Seed Round - Buycycle,https://www.crunchbase.com/funding_round/buycycle-seed--0c648136,Seed,3000000,EUR,3304270,2023-07-11,1,1,Buycycle is an online market place that offers pre-owned bikes.,"Internet, Marketplace, Sports","Munich, Bayern, Germany, Europe",,https://buycycle.de,Buycycle,https://www.crunchbase.com/organization/buycycle,Cherry Ventures
Seed Round - Foxdeli,https://www.crunchbase.com/funding_round/foxdeli-seed--c84647bb,Seed,,,,2023-07-01,2,2,Foxdeli provides post-purchase marketing solution for e-shops and shipment tracking.,E-Commerce,"Hodkovice, Hlavni mesto Praha, Czech Republic, Europe",,https://www.foxdeli.com/,Foxdeli,https://www.crunchbase.com/organization/foxdeli,"Lighthouse Capital Management, PRIME FUND Group"
Seed Round - Jingyan Zhitong,https://www.crunchbase.com/funding_round/jingyan-zhitong-seed--0f7d152f,Seed,10000000,CNY,1386924,2023-07-11,1,1,Jingyan Zhitong specializes in the development of complete intelligent networked vehicle applications.,"Autonomous Vehicles, Transportation","Xiamen, Fujian, China, Asia",,https://www.genyon.cn/home,Jingyan Zhitong,https://www.crunchbase.com/organization/jingyan-zhitong,Huaxin Group
Seed Round - BRLab,https://www.crunchbase.com/funding_round/brlab-seed--5fc21405,Seed,2500000000,KRW,1928312,2023-07-04,2,2,BRLab offers a framework that makes it possible to implement sophisticated sleep analysis and enhancement techniques.,"Fitness, Health Care","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://brlab.ai,BRLab,https://www.crunchbase.com/organization/brlab,"Golden Oak, SI investment"
Seed Round - Unboxers,https://www.crunchbase.com/funding_round/unboxers-seed--5faac779,Seed,1400000000,KRW,1069245,2023-06-28,3,1,Unboxers is creating a global social service for the 1020 generation.,"Service Industry, Social","Cheonan, Ch'ungch'ong-namdo, South Korea, Asia",,https://www.unboxers.team,Unboxers,https://www.crunchbase.com/organization/unboxers,"Base Investment, Goodwater Capital, Mirae Asset Venture Investment"
Seed Round - Meisters,https://www.crunchbase.com/funding_round/meisters-seed--01cdb1fc,Seed,,,,2023-07-11,1,2,Meisters is a home appliance installation and after-sales service firm.,"Consumer Applications, Home Services","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://meisterkor.com,Meisters,https://www.crunchbase.com/organization/meisters,T Investment
Pre Seed Round - Radius,https://www.crunchbase.com/funding_round/radius-7bfd-pre-seed--dc9d7969,Pre-Seed,2200000000,KRW,1681295,2023-06-23,4,1,Radius is a trustless shared sequencing layer designed to support the next generation of modular interoperable blockchains.,"Blockchain, Transaction Processing","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.theradius.xyz,Radius,https://www.crunchbase.com/organization/radius-7bfd,"Crypto.com, Hashed, LambdaClass, Superscrypt"
Pre Seed Round - wiasano,https://www.crunchbase.com/funding_round/wiasano-pre-seed--2bdb4a0b,Pre-Seed,,,,2023-07-03,2,1,wiasano is an innovative application is being created by an IT company in the MarTech sector.,"Information Technology, SaaS","Innsbruck, Tirol, Austria, Europe",,https://wiasano.com,wiasano,https://www.crunchbase.com/organization/wiasano,"Florian Köllich, Keystone Invest"
Seed Round - SYM Healthcare,https://www.crunchbase.com/funding_round/sym-healthcare-seed--373a81da,Seed,,,,2023-07-11,1,2,SYM Healthcare provides an integrated service for AI musculoskeletal system examination and digital rehabilitation treatment.,Health Care,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://symhc.co.kr/,SYM Healthcare,https://www.crunchbase.com/organization/sym-healthcare,CNTTECH
Seed Round - Susheng Biotech,https://www.crunchbase.com/funding_round/susheng-biotech-seed--63fef09a,Seed,,,,2023-07-10,1,1,Susheng Biotech specialized in the research and commercialization of regenerative sports medicine.,"Manufacturing, Medical Device","Haikou, Hainan, China, Asia",,https://ssbiotec.com/,Susheng Biotech,https://www.crunchbase.com/organization/susheng-biotech,FTZ Fund
Seed Round - Xihu Xinchen,https://www.crunchbase.com/funding_round/xihu-xinchen-seed--72c9ef3f,Seed,100000000,CNY,13828198,2023-07-10,1,3,Xihu Xinchen is a technology company focusing on the research and development of artificial intelligence services.,"Artificial Intelligence, Consulting","Hangzhou, Zhejiang, China, Asia",,https://www.xinchenai.com/,Xihu Xinchen,https://www.crunchbase.com/organization/xihu-xinchen,Jinke Culture
Seed Round - OriLab,https://www.crunchbase.com/funding_round/orilab-seed--5909090a,Seed,,,,2023-07-01,,4,Orilab is a biotechnology company that focuses on research and development of compound juice soft drinks.,"Food and Beverage, Food Processing","Pinggu, Beijing, China, Asia",,,OriLab,https://www.crunchbase.com/organization/orilab,
Seed Round - AIS Korea,https://www.crunchbase.com/funding_round/ais-korea-seed--924de588,Seed,2200000000,KRW,1683952,2023-07-03,2,4,AIS provides optimal agricultural prescriptions.,"Agriculture, Environmental Consulting, Farming","Gangneung, Kangwon-do, South Korea, Asia",,https://www.aiskorea.co.kr/ko/home,AIS Korea,https://www.crunchbase.com/organization/ais-korea,"Ascendo Ventures LLC, Smilegate Investment"
Seed Round - PharosMarine,https://www.crunchbase.com/funding_round/pharosmarine-seed--c0c53670,Seed,,,,2023-07-03,2,1,Pharos Marine is an environmentally friendly hydrogen energy firm that develops hydrogen fuel cell outboard motors.,"Energy, Manufacturing","Ulsan, Kyongsang-bukto, South Korea, Asia",,https://pharosmarine.kr,PharosMarine,https://www.crunchbase.com/organization/pharosmarine,"Starridge, TheVentures"
Seed Round - Piter Peter,https://www.crunchbase.com/funding_round/piter-peter-seed--b2f9d215,Seed,900000000,KRW,688889,2023-07-03,2,2,Piter Peter is a pet healthcare platform that provides health care guides to companion animals based on genetic testing.,"Genetics, Health Care, Medical, Pet","Jeju, Cheju-do, South Korea, Asia",,https://pitterpetter.com,Piter Peter,https://www.crunchbase.com/organization/piter-peter,"Hi Investment Partners, MYSC"
Pre Seed Round - BoxxDocks,https://www.crunchbase.com/funding_round/boxxdocks-pre-seed--7e418492,Pre-Seed,150000,GBP,192960,2023-07-10,1,2,"BoxxDocks is building a global network of data-driven logistics boxes, reducing costs and carbon emissions within the logistics sector.",Logistics,"London, England, United Kingdom, Europe",,https://boxxdocks.com,BoxxDocks,https://www.crunchbase.com/organization/boxxdocks,British Design Fund
Seed Round - KangaBio,https://www.crunchbase.com/funding_round/kangabio-seed--f3c22b46,Seed,100000000,CNY,13850031,2023-06-27,3,1,KangaBio is a biotech business specializing in developing novel medicines to meet unmet medical needs.,"Health Care, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",,https://www.kangabio.com/,KangaBio,https://www.crunchbase.com/organization/kangabio,"Dingfu Investment, TaiKun Fund, Teda Venture Capital"
Seed Round - Sankun,https://www.crunchbase.com/funding_round/sankun-seed--2ab248fb,Seed,,,,2023-06-27,3,4,Sankun offers a digitalized platform that takes a role in establishing the link between buyers and vendors of industrial items.,"Architecture, Building Material, Civil Engineering, Construction","Seongdong, Kyonggi-do, South Korea, Asia",,http://www.sankun.com/,Sankun,https://www.crunchbase.com/organization/sankun,"Industrial Bank of Korea, Korea Credit Guarantee Fund, Strong Ventures"
Seed Round - Byhayan,https://www.crunchbase.com/funding_round/byhayan-seed--a03d3c04,Seed,,,,2023-07-10,1,1,Byhayan is an eco-friendly lifestyle business that strives for a more sustainable future.,"Consumer Goods, Product Design","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.hayanlifestyle.com,Byhayan,https://www.crunchbase.com/organization/byhayan,Yuhan-Kimberly
Seed Round - ROBOS,https://www.crunchbase.com/funding_round/robos-d1a0-seed--90ad325c,Seed,,,,2023-07-10,1,1,ROBOS is working on a slaughtering automation solution.,"Industrial Automation, Robotics","Daegu, Taegu-jikhalsi, South Korea, Asia",,https://www.robos.one,ROBOS,https://www.crunchbase.com/organization/robos-d1a0,Series Ventures
Seed Round - Zhongjing Medicine,https://www.crunchbase.com/funding_round/zhongjing-medicine-seed--6a1d601e,Seed,,,,2023-06-25,2,1,Zhongjing Medicine is a provider of precision diagnosis and treatment solutions for urological tumors.,"Health Care, Medical","Qingdao Shi, Shandong, China, Asia",,,Zhongjing Medicine,https://www.crunchbase.com/organization/zhongjing-medicine,"Beijing Fanzhi Medical, Shanghai Yunze Jinwo"
Seed Round - Versori,https://www.crunchbase.com/funding_round/versori-seed--ec400f47,Seed,3500000,USD,3500000,2023-06-27,3,3,Versori is a technology group that develops and maintains software products for business and enterprise use.,"Information Technology, Software","Manchester, Manchester, United Kingdom, Europe",,https://www.versori.com,Versori,https://www.crunchbase.com/organization/versori,"Cindy Bi, Scalebridge Capital, Stage 2 Capital"
Pre Seed Round - Pathways,https://www.crunchbase.com/funding_round/pathways-c076-pre-seed--415ffe39,Pre-Seed,225000,USD,225000,2023-06-20,3,1,Pathways is a full stack sustainability platform for the construction industry.,,,,https://www.thepathways.earth/,Pathways,https://www.crunchbase.com/organization/pathways-c076,"(ERA) Entrepreneurs Roundtable Accelerator, Allston Venture Fund, Switch Ventures"
Seed Round - Debos,https://www.crunchbase.com/funding_round/debos-seed--7a08da30,Seed,1500000,EUR,1636463,2023-06-26,3,1,Debos is a manufacturing firm that produces and installs digital and automatic key security for house doors and electronic devices.,"Information Technology, Manufacturing, Mobile Apps, Security, Smart Building, Smart Home","Granada, Andalucia, Spain, Europe",,https://www.debos.ai/,Debos,https://www.crunchbase.com/organization/debos,"Grupo Empresas Matutes, NETACCEDE SCR, Polynom Investment"
Seed Round - Dalpha,https://www.crunchbase.com/funding_round/dalpha-seed--f00b39b5,Seed,1300000000,KRW,997192,2023-06-26,3,2,Dalpha develops artificial intelligence technology for the creation of AI models.,"Artificial Intelligence, Cloud Security, Software","Bongcheondong, Seoul-t'ukpyolsi, South Korea, Asia",,https://dalpha.so,Dalpha,https://www.crunchbase.com/organization/dalpha,"Dunamu & Partners, Primer Saje, Spring Camp"
Seed Round - Cobionix,https://www.crunchbase.com/funding_round/cobionix-seed--92a64504,Seed,2800000,USD,2800000,2023-06-21,,1,"Cobionix is committed to developing Cobi, a platform for autonomous, collaborative robots that do procedural activities.","Artificial Intelligence, Machinery Manufacturing, Manufacturing, Robotics","Kitchener, Ontario, Canada, North America",,https://www.cobionix.com,Cobionix,https://www.crunchbase.com/organization/cobionix,
Seed Round - Metal,https://www.crunchbase.com/funding_round/metal-6dfc-seed--0d700f8b,Seed,2500000,USD,2500000,2023-06-22,3,2,Metal is a developer platform that provides APIs and models to build AI products.,"Artificial Intelligence, Developer Platform, Information Technology, Machine Learning, Software","New York, New York, United States, North America",,https://getmetal.io,Metal,https://www.crunchbase.com/organization/metal-6dfc,"Chapter One Ventures, Swift Ventures, Y Combinator"
Seed Round - All Structured Notes,https://www.crunchbase.com/funding_round/all-structured-notes-seed--42f87e55,Seed,1500000,EUR,1637465,2023-06-30,2,1,All Structured Notes is the fintech specialized in the democratization of structured notes.,"Financial Services, FinTech, Marketplace","Madrid, Madrid, Spain, Europe",,https://www.allstructurednotes.com/,All Structured Notes,https://www.crunchbase.com/organization/all-structured-notes,"Actyus, Inveready"
Seed Round - Vestalis,https://www.crunchbase.com/funding_round/vestalis-seed--2a0d95a0,Seed,3500000,EUR,3820752,2023-06-30,2,1,Vestalis offers you a turnkey management service to manage your long-term furnished rental as simply as an empty rental.,"Furniture, Rental","Paris, Ile-de-France, France, Europe",,https://vestalis.fr/,Vestalis,https://www.crunchbase.com/organization/vestalis,"Altur Investissement, LBO France"
Seed Round - Lively,https://www.crunchbase.com/funding_round/lively-3de7-seed--46eb6404,Seed,,,,2023-06-20,4,1,"Lively is a striking example of how people will live in the future's ""third age"": modern, networked, and design-oriented.",Rental,"Hamburg, Hamburg, Germany, Europe",,https://www.lively.de,Lively,https://www.crunchbase.com/organization/lively-3de7,"Ambros Gleissner, Lars Kilchert, Michael Maas, Neworld"
Pre Seed Round - Lone Palm Labs,https://www.crunchbase.com/funding_round/lone-palm-labs-pre-seed--b9359192,Pre-Seed,,,,2023-07-07,1,2,Lone Palm Labs is a consumer technology company focused on social applications for friends and family.,"Apps, Social Media","New York, New York, United States, North America",,https://www.lonepalm.io/,Lone Palm Labs,https://www.crunchbase.com/organization/lone-palm-labs,Dylan Field
Seed Round - Airee,https://www.crunchbase.com/funding_round/airee-seed--982b74ba,Seed,5000,USD,5000,2023-07-07,1,1,"Airee provides an organic, biodegradable alternative to synthetic filters for the planet.","CleanTech, Pollution Control","Ulaanbaatar, Ulaanbaatar, Mongolia, Asia",,http://airee.mn,Airee,https://www.crunchbase.com/organization/airee,International Trade Centre
Seed Round - Pairplay,https://www.crunchbase.com/funding_round/pairplay-seed--14cfe42c,Seed,,,,2023-07-06,1,3,Pairplay is an outdoor exercise platform that offers running courses and fitness-related contents.,"Apps, Fitness, Mobile Apps, Outdoors","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://pairplayapp.co.kr,Pairplay,https://www.crunchbase.com/organization/pairplay,New Paradigm Investment
Seed Round - Retentics,https://www.crunchbase.com/funding_round/retentics-seed--a423dbdd,Seed,900000,USD,900000,2023-06-23,3,2,Retentics is a customer retention marketing solution.,"Customer Service, Marketing","Seongnam, Kyonggi-do, South Korea, Asia",,https://www.retentics.com,Retentics,https://www.crunchbase.com/organization/retentics,"Jee woo Park, Primer Sazze Partners, Valon Capital"
Pre Seed Round - FINE Legal,https://www.crunchbase.com/funding_round/fine-legal-pre-seed--09facac0,Pre-Seed,,,,2023-07-05,1,2,"FINE is building Germanys’s first consumer rights platform, that helps consumers to enforce their claims digital, hassle- & risk free.",Legal Tech,"Berlin, Berlin, Germany, Europe",,https://www.fine.so,FINE Legal,https://www.crunchbase.com/organization/fine-legal,High-Tech Grunderfonds
Seed Round - EVT Aerotechnics,https://www.crunchbase.com/funding_round/evt-aerotechnics-seed--8f18d455,Seed,20000000,CNY,2759572,2023-07-05,1,1,EVT Aerotechnics focuses on the research and construction of eVTOL and UAM (Urban Air Mobility) Future air transport solutions.,"Aerospace, Air Transportation","Nanjing, Jiangsu, China, Asia",,http://www.evt-aerotec.cn/,EVT Aerotechnics,https://www.crunchbase.com/organization/evt-aerotechnics,Shangluo Hainan Investment
Seed Round - Cubic,https://www.crunchbase.com/funding_round/cubic-f25d-seed--9b793edd,Seed,,,,2023-07-05,1,1,Cubic is a technology for data production and de-identification.,Data Center,"Seongnam, Kyonggi-do, South Korea, Asia",,,Cubic,https://www.crunchbase.com/organization/cubic-f25d,NAVER D2 Startup Factory
Seed Round - CLOP,https://www.crunchbase.com/funding_round/clop-seed--d12b30d3,Seed,,,,2023-06-28,2,1,CLOP is an ophthalmology medical company that provides services to prevent blindness in patients through AI-based eye disease management.,"Health Care, Medical",,,,CLOP,https://www.crunchbase.com/organization/clop,"FuturePlay, Shinhan Capital"
Pre Seed Round - IMPERFECT,https://www.crunchbase.com/funding_round/imperfect-city-pre-seed--c803f144,Pre-Seed,50000,EUR,54787,2023-06-27,1,1,ImPERFECT aims at alternative and imperfect solutions for sustainable and resilient development through social and economic innovation.,"Architecture, Construction, Home Renovation, Marketplace, Real Estate, SaaS","Brussels, Brussels Hoofdstedelijk Gewest, Belgium, Europe",,https://www.imperfect.city,IMPERFECT,https://www.crunchbase.com/organization/imperfect-city,EIT - European Institute of Innovation and Technology
Pre Seed Round - Peckish,https://www.crunchbase.com/funding_round/peckish-b7d6-pre-seed--57a78546,Pre-Seed,100000,USD,100000,2023-06-27,1,1,Peckish to improve the restaurant AI and digitalization to address important concerns including labour shortages and rising food costs.,"Procurement, Restaurants, Supply Chain Management","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://iampeckish.com,Peckish,https://www.crunchbase.com/organization/peckish-b7d6,Antler
Pre Seed Round - Uride,https://www.crunchbase.com/funding_round/uride-pre-seed--3ad7c6b5,Pre-Seed,,,,2023-07-04,1,1,Uride is a mobile ride-sharing application that permits users to request and arrange trips by connecting to verified drivers in real-time.,"Mobile Apps, Real Time, Ride Sharing, Transportation","Thunder Bay, Ontario, Canada, North America",$1M to $10M,https://www.uridetech.com/,Uride,https://www.crunchbase.com/organization/uride,Ontario Centres of Excellence
Seed Round - Tesser,https://www.crunchbase.com/funding_round/tesser-0294-seed--5b32f122,Seed,,,,2023-07-04,1,1,Tesser develops a patient data-centered medical ecosystem based on personalized AI that connects patients and doctors through data.,"Artificial Intelligence, Health Care, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",$1M to $10M,https://www.tesser.co.kr,Tesser,https://www.crunchbase.com/organization/tesser-0294,Bluepoint Partners
Seed Round - The Arcane,https://www.crunchbase.com/funding_round/the-arcane-seed--b366b4fb,Seed,3000000,EUR,3273858,2023-07-03,1,1,The Arane is a corporate governane and consultancy firm.,"Advice, Consulting, Enterprise","Paris, Ile-de-France, France, Europe",,https://www.the-arcane.com/,The Arcane,https://www.crunchbase.com/organization/the-arcane,Re-sources Capital
Pre Seed Round - SearchEye,https://www.crunchbase.com/funding_round/searcheye-pre-seed--c76c1d90,Pre-Seed,800000,USD,800000,2023-07-11,10,1,"A B2B Marketplace that connects brands with each other, and publishers, to generate brand signals.","Brand Marketing, Digital Marketing, Marketing, Marketplace, Public Relations, SEO, Software","Toronto, Ontario, Canada, North America",,https://searcheye.io/,SearchEye,https://www.crunchbase.com/organization/searcheye,"1in100 Ventures, AfterWork Ventures, Alan Rutledge, Archangel Ventures, Charlie Songhurst, Derek Callow, Everywhere Ventures (The Fund), Juney Ham, Laks Srini, Roger Dickey"
Pre Seed Round - Dexy,https://www.crunchbase.com/funding_round/dexy-pre-seed--f590a107,Pre-Seed,,,,2023-07-03,1,1,Dexy is a global banking platform which serves underbanked customers in emerging countries.,"Financial Services, Software","Miami, Florida, United States, North America",,https://dexy.co,Dexy,https://www.crunchbase.com/organization/dexy,dPixel
Pre Seed Round - Intraverse,https://www.crunchbase.com/funding_round/intraverse-pre-seed--5aaa693f,Pre-Seed,,,,2023-07-03,1,1,Intraverse has created an interoperable metaverse in which NFTs can be used as in-game avatars via a proprietary blockchain-based platform.,"Blockchain, Computer, Cryptocurrency","Lugano, Ticino, Switzerland, Europe",,https://intraverse.io,Intraverse,https://www.crunchbase.com/organization/intraverse,dPixel
Pre Seed Round - Black Girl Environmentalist,https://www.crunchbase.com/funding_round/black-girl-environmentalist-pre-seed--6a91d8f5,Pre-Seed,,,,2023-07-03,1,1,"Black Girl Environmentalist is a supportive community dedicated to empowering Black girls, women, and non-binary peoples.",Environmental Consulting,"Washington, District of Columbia, United States, North America",,https://blackgirlenvironmentalist.org/,Black Girl Environmentalist,https://www.crunchbase.com/organization/black-girl-environmentalist,Tom's of Maine
Seed Round - Lemonero,https://www.crunchbase.com/funding_round/lemonero-seed--25f9f833,Seed,,,,2023-07-03,1,4,AI-driven Fintech platform enabling PSP's and eCommerce platforms to boost their merchants with embedded finance solutions.,Financial Services,"Prague, Hlavni mesto Praha, Czech Republic, Europe",,https://www.lemonero.com,Lemonero,https://www.crunchbase.com/organization/lemonero,Societe Generale
Seed Round - MyCoach AI,https://www.crunchbase.com/funding_round/mycoach-ai-seed--d9a2aef9,Seed,350000,USD,350000,2023-07-12,,1,MyCoach AI is a tech company that innovates and simplifies the health and wellness space.,"Artificial Intelligence, Corporate Training, Health Care, Training","Lake Worth, Florida, United States, North America",,https://www.mycoachai.com/,MyCoach AI,https://www.crunchbase.com/organization/mycoach-ai,
Seed Round - TeamElysium,https://www.crunchbase.com/funding_round/teamelysium-seed--72b720b7,Seed,,,,2023-06-26,2,3,TeamElysium is a medical software development company.,"Fitness, Medical, Software","Seocho, Seoul-t'ukpyolsi, South Korea, Asia",Less than $1M,http://teamelysium.kr,TeamElysium,https://www.crunchbase.com/organization/teamelysium,"Digital Healthcare Partners, Strong Ventures"
Seed Round - Alexander Shulgin Research Institute (ASRI),https://www.crunchbase.com/funding_round/alexander-shulgin-research-institute-asri-seed--20f7add4,Seed,7000000,USD,7000000,2023-07-12,,1,"Alexander Shulgin Research Institute (ASRI) s a psychedelics discovery, development, and educational organization..","Education, Product Research, Psychology","Lafayette, California, United States, North America",,https://shulginresearch.net/,Alexander Shulgin Research Institute (ASRI),https://www.crunchbase.com/organization/alexander-shulgin-research-institute-asri,
Seed Round - Upwage,https://www.crunchbase.com/funding_round/upwage-seed--aa44fa2f,Seed,7250000,USD,7250000,2023-07-01,10,2,Upwage is a job posting platform where the hourly wage is included.,"Artificial Intelligence, Data Integration, Information Technology","Columbus, Ohio, United States, North America",,https://www.upwage.com/,Upwage,https://www.crunchbase.com/organization/upwage,"AlleyCorp, BBG Ventures, Bloomberg Beta, Core Innovation Capital, GC&H Investments, J4 Capital, Maveron, Moai Capital, Precursor Ventures, VITALIZE Venture Capital"
Seed Round - Strollme,https://www.crunchbase.com/funding_round/strollme-seed--92912d4e,Seed,,,,2023-07-11,,2,Strollme is an online store that provides subscription strollers and children's bikes.,"Internet, Waste Management","Munich, Bayern, Germany, Europe",,https://strollme.de/#,Strollme,https://www.crunchbase.com/organization/strollme,
Seed Round - Letsur,https://www.crunchbase.com/funding_round/letsur-seed--e18c6788,Seed,,,,2023-06-20,3,1,Letsur developing automated solutions for AI development and data cleaning services.,"Artificial Intelligence, Data Center Automation, Software","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://letsur.ai,Letsur,https://www.crunchbase.com/organization/letsur,"Schmidt, Smilegate Investment, Stone Bridge Ventures"
Seed Round - Vantient,https://www.crunchbase.com/funding_round/vantient-seed--19ef00de,Seed,3450000,USD,3450000,2023-06-20,3,1,Vantient is a Web3 customer relationship management service provider,Blockchain,"Singapore, Central Region, Singapore, Asia",,https://www.vantient.io/,Vantient,https://www.crunchbase.com/organization/vantient,"AC Ventures, Saison Capital, Vulcan Capital"
Seed Round - Locker,https://www.crunchbase.com/funding_round/locker-92e5-seed--504bf754,Seed,1000000,USD,1000000,2023-07-11,,1,Empowering the everyday sports fan to responsibly compete alongside their teams and players.,"Apps, Communities, Information Technology, Social Network, Sports","Palos Verdes Estates, California, United States, North America",,,Locker,https://www.crunchbase.com/organization/locker-92e5,
Pre Seed Round - Integrum Global,https://www.crunchbase.com/funding_round/integrum-global-pre-seed--06706045,Pre-Seed,1500000,SGD,1119068,2023-07-11,,1,Integrum is a software and AI engineering firm that creates platforms that incorporate Artificial Intelligence solutions.,"Artificial Intelligence, Consulting","Singapore, Central Region, Singapore, Asia",,https://integrum.global,Integrum Global,https://www.crunchbase.com/organization/integrum-global,
Seed Round - Pest IQ,https://www.crunchbase.com/funding_round/pest-iq-seed--86d2ccd6,Seed,600000,USD,600000,2023-07-11,,1,Pest IQ is a Business Analytics Software that supports every function of a Pest Control business.,"Analytics, Information Technology, SaaS","Heber City, Utah, United States, North America",,http://www.getpestiq.com,Pest IQ,https://www.crunchbase.com/organization/pest-iq,
Seed Round - Wiresurfer,https://www.crunchbase.com/funding_round/wiresurfer-seed--dccf4af2,Seed,100000,USD,100000,2023-07-11,,2,Wiresurfer is an SMB telecom marketplace platform.,"Local Business, Marketplace, Small and Medium Businesses, Telecommunications","Boston, Massachusetts, United States, North America",,http://www.wiresurfer.com/,Wiresurfer,https://www.crunchbase.com/organization/wiresurfer,
Seed Round - Seeds,https://www.crunchbase.com/funding_round/seeds-9181-seed--6045f314,Seed,1999999,USD,1999999,2023-07-10,,5,Seeds empowers financial advisors to more deeply understand investors and to automatically deliver custom portfolios that align.,"Advice, B2B, Financial Services, FinTech, Wealth Management","New York, New York, United States, North America",,https://www.seedsinvestor.com/,Seeds,https://www.crunchbase.com/organization/seeds-9181,
