Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Seed Round - Riduck,https://www.crunchbase.com/funding_round/riduck-seed--3a0079aa,Seed,,,,2023-07-19,1,2,Riduck provides an accurate cycling data analysis that optimally customized training and riding plan.,"Apps, Software, Wellness",,,https://riduck.com/,Riduck,https://www.crunchbase.com/organization/riduck,Digital Healthcare Partners
Seed Round - DRONAMICS,https://www.crunchbase.com/funding_round/dronamics-seed--67cc6f9b,Seed,2000000,EUR,2245684,2023-07-18,1,13,DRONAMICS develops unmanned aerial systems for shipping commercial and special cargo applications.,"Aerospace, Drones, Logistics, Shipping","London, England, United Kingdom, Europe",,https://www.dronamics.com,DRONAMICS,https://www.crunchbase.com/organization/dronamics,SeedBlink
Seed Round - Typus Finance,https://www.crunchbase.com/funding_round/typus-finance-seed--75f7e6d2,Seed,,,,2023-07-19,1,1,Typus Finance is a Sui blockchain-based decentralized financial service (DeFi) platform.,"Blockchain, Financial Services","Seongnam, Kyonggi-do, South Korea, Asia",,https://typus.finance,Typus Finance,https://www.crunchbase.com/organization/typus-finance,Hyperithm
Pre Seed Round - Hyde,https://www.crunchbase.com/funding_round/hyde-a941-pre-seed--2471dec8,Pre-Seed,,,,2023-07-18,1,1,A service for tourism that provides the best guides compiled by locals.,Travel,,,https://www.hyde.city,Hyde,https://www.crunchbase.com/organization/hyde-a941,Dukley
Seed Round - Jiaxin Semiconductor,https://www.crunchbase.com/funding_round/jiaxin-semiconductor-seed--6b15533a,Seed,,,,2023-07-10,2,1,"Jiaxin Semiconductor provides technical services, as well as the manufacture of special equipment for semiconductor devices.","Manufacturing, Semiconductor, Service Industry","Jiaxing, Zhejiang, China, Asia",,,Jiaxin Semiconductor,https://www.crunchbase.com/organization/jiaxin-semiconductor,"BYD Company, King Capital"
Seed Round - Fresho,https://www.crunchbase.com/funding_round/fresho-f097-seed--c751bcd8,Seed,100000,USD,100000,2023-07-17,1,1,Fresho is an Artificial Intelligence firm that provides eCommerce clients with an alternative purchasing experience.,"Artificial Intelligence, Software, Web Development","Cincinnati, Ohio, United States, North America",,https://www.fresho.dev,Fresho,https://www.crunchbase.com/organization/fresho-f097,gener8tor
Seed Round - Puffworks,https://www.crunchbase.com/funding_round/puffworks-seed--2413d822,Seed,100000,USD,100000,2023-07-17,1,3,"Puffworks produces batch made peanut butter puffs made with simple, organic ingredients.","Food and Beverage, Organic Food, Snack Food","Portland, Oregon, United States, North America",,https://puffworks.com/,Puffworks,https://www.crunchbase.com/organization/puffworks,gener8tor
Seed Round - Windw,https://www.crunchbase.com/funding_round/windw-seed--551e5313,Seed,100000,USD,100000,2023-07-17,1,1,Windw is an internet navigation traffic guide. The company streamlines and optimizes online platform navigation.,"Information Technology, Media and Entertainment","Cincinnati, Ohio, United States, North America",,https://windw.framer.website,Windw,https://www.crunchbase.com/organization/windw,gener8tor
Pre Seed Round - Vigil,https://www.crunchbase.com/funding_round/vigil-a117-pre-seed--834d7af9,Pre-Seed,,,,2023-07-28,,1,Vigil is a SaaS data platform for annuity carriers and distributors.,"Collaboration, Information Technology, SaaS, Software","Columbus, Ohio, United States, North America",,https://www.vigil.fi/,Vigil,https://www.crunchbase.com/organization/vigil-a117,
Seed Round - JeCLEAN,https://www.crunchbase.com/funding_round/jeclean-7ebb-seed--46280039,Seed,,,,2023-07-18,1,1,Jacqueline intends to concentrate on the creation and production of yarns and fabrics with varied properties.,"Service Industry, Waste Management","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.jeclean.co.kr,JeCLEAN,https://www.crunchbase.com/organization/jeclean-7ebb,MYSC
Pre Seed Round - Credder Inc.,https://www.crunchbase.com/funding_round/tribeworthy-pre-seed--e3ff0320,Pre-Seed,100000,USD,100000,2023-07-17,1,2,Content credibility made easy,"Advertising, Digital Media, Information Technology, Internet, Media and Entertainment, News","Larkspur, California, United States, North America",,https://credder.com,Credder Inc.,https://www.crunchbase.com/organization/tribeworthy,gener8tor
Seed Round - GameStake Technologies,https://www.crunchbase.com/funding_round/gamestake-seed--e0c2afab,Seed,630000,GBP,823535,2023-07-17,1,2,Aligning consumer and brand interests through technology and AI,"Advertising, Digital Marketing, E-Commerce, Gaming, Information Technology, Mobile Apps, Software","London, England, United Kingdom, Europe",,https://www.gamestaketechnologies.com ,GameStake Technologies,https://www.crunchbase.com/organization/gamestake,Triple Dragon
Seed Round - Quolet Industries,https://www.crunchbase.com/funding_round/quolet-industries-seed--e56e8e0b,Seed,500000,USD,500000,2023-07-27,,1,Quolet Industries is a pharmaceutical manufacturing company that currently operates in stealth mode.,"Health Care, Manufacturing, Pharmaceutical","Wilmington, Massachusetts, United States, North America",,https://quolet.com/,Quolet Industries,https://www.crunchbase.com/organization/quolet-industries,
Seed Round - Lyles Construction Group,https://www.crunchbase.com/funding_round/lyles-construction-group-seed--6a0a79bb,Seed,563458,USD,563458,2023-07-27,,2,Lyles Construction Group is a construction company that provides construction management and excavation services.,"Civil Engineering, Construction, Project Management","Fresno, California, United States, North America",Less than $1M,http://www.lylesgroup.com/,Lyles Construction Group,https://www.crunchbase.com/organization/lyles-construction-group,
Seed Round - Genie Therapeutics,https://www.crunchbase.com/funding_round/genie-therapeutics-seed--ee5212a2,Seed,50000,USD,50000,2023-07-27,,1,Genie Therapeutics develops gene therapy technologies with the aim of assisting patients in restoring and regenerating their skin.,"Health Care, Medical, Therapeutics","Wilmington, Delaware, United States, North America",,https://www.genietx.com/,Genie Therapeutics,https://www.crunchbase.com/organization/genie-therapeutics,
Pre Seed Round - Webwowzers,https://www.crunchbase.com/funding_round/webwowzers-pre-seed--59103394,Pre-Seed,225800,USD,225800,2023-07-27,,1,Webwowzers is a website builder that offers an easy-to-navigate and user-friendly interface.,"Web Apps, Web Design, Web Development","Gainesville, Virginia, United States, North America",,https://www.webwowzer.com/,Webwowzers,https://www.crunchbase.com/organization/webwowzers,
Seed Round - Pest Share,https://www.crunchbase.com/funding_round/pest-share-seed--983b8d6c,Seed,4529957,USD,4529957,2023-07-27,3,2,Pest Share is a pest control coverage for the insurance program that allows tenants to report pest services and claim for the same.,"Insurance, Property Management","Nampa, Idaho, United States, North America",,https://pestshare.com/,Pest Share,https://www.crunchbase.com/organization/pest-share,"Capital Eleven, Far Out Ventures, MetaProp"
Seed Round - CytoTest,https://www.crunchbase.com/funding_round/cytotest-seed--e93b0eae,Seed,839300,USD,839300,2023-07-27,,1,"CytoTest is a manufacturing company that designs medical instruments, including ROU kits, custom probes, and instrumental accessories.","Manufacturing, Medical Device, Product Design","Rockville, Maryland, United States, North America",,https://www.cytotest.com/enn/index.asp,CytoTest,https://www.crunchbase.com/organization/cytotest,
Seed Round - WAVS Custom,https://www.crunchbase.com/funding_round/wavs-custom-seed--6dd8a529,Seed,350000,USD,350000,2023-07-27,,2,WAVS Custom manufactures and sells custom-fit earphones through mobile 3D scanning technology.,"3D Technology, Consumer Electronics, Music","Greenville, South Carolina, United States, North America",,https://www.wavscustom.com,WAVS Custom,https://www.crunchbase.com/organization/wavs-custom,
Pre Seed Round - Zest Cloud Kitchens,https://www.crunchbase.com/funding_round/zest-cloud-kitchens-pre-seed--5f8a17ff,Pre-Seed,450000,USD,450000,2023-07-27,,1,Zest Cloud Kitchens is a residential cloud cooking business with a strong AI component.,"Food and Beverage, Food Processing","Beyoglu, Istanbul, Turkey, Europe",,https://www.zestck.com,Zest Cloud Kitchens,https://www.crunchbase.com/organization/zest-cloud-kitchens,
Seed Round - BabyQuip,https://www.crunchbase.com/funding_round/babyquip-seed--6a0dfdcd,Seed,171223,USD,171223,2023-07-26,,7,"BabyQuip is the leading baby gear marketplace, providing families with gear when they travel and now cleaning baby gear for local families.","Baby, Family, Marketplace, Rental, Travel","Santa Fe, New Mexico, United States, North America",$1M to $10M,http://www.babyquip.com,BabyQuip,https://www.crunchbase.com/organization/babyquip,
Seed Round - Yoomi,https://www.crunchbase.com/funding_round/yoomi-4770-seed--f94618b1,Seed,310000,USD,310000,2023-07-26,,1,Yoomi is a digital health company that provides real-time feedback to better mobilize and guide patients during exercise programs.,"Health Care, Medical, Wellness","Ithaca, New York, United States, North America",,https://yoomi.health/,Yoomi,https://www.crunchbase.com/organization/yoomi-4770,
Seed Round - Digostics,https://www.crunchbase.com/funding_round/digostics-seed--fdcfe4d1,Seed,673502,USD,673502,2023-07-26,,1,Digostics develops a glucose tolerance testing platform to assist users in performing tests at home.,"Diabetes, Health Diagnostics, Medical, Medical Device","Didcot, Oxfordshire, United Kingdom, Europe",,https://digostics.com/,Digostics,https://www.crunchbase.com/organization/digostics,
Seed Round - MyCareforce,https://www.crunchbase.com/funding_round/mycareforce-seed--da87398e,Seed,6300000,BRL,1332684,2023-07-24,5,5,MyCareforce is the marketplace that connects health professionals to shifts.,"Health Care, Human Resources","Lisbon, Lisboa, Portugal, Europe",,https://mycareforce.co,MyCareforce,https://www.crunchbase.com/organization/mycareforce,"Demium, Humberto Ayres Pereira, Portugal Ventures, Shilling, Vasco Lopes da Silva"
Seed Round - A1C Drink,https://www.crunchbase.com/funding_round/a1c-drink-seed--bdba717c,Seed,380400,USD,380400,2023-07-25,,1,A1C Drink is an e-commerce company that provides diabetic drinks.,"E-Commerce, Food and Beverage, Nutrition","Irvine, California, United States, North America",,https://a1cdrinks.com,A1C Drink,https://www.crunchbase.com/organization/a1c-drink,
Seed Round - Hotel Investor Apps,https://www.crunchbase.com/funding_round/hotel-investor-apps-seed--696b4c27,Seed,100000,USD,100000,2023-07-25,,1,Hotel Investor Apps is a web-based suite of financial and accounting programs specifically designed for the hotel industry.,"Accounting, Finance, Financial Services","Glenwood, Maryland, United States, North America",$1M to $10M,https://www.hotelinvestorapps.com/,Hotel Investor Apps,https://www.crunchbase.com/organization/hotel-investor-apps,
Seed Round - Pangu Robotics,https://www.crunchbase.com/funding_round/pangu-robotics-seed--c8c5756d,Seed,,,,2023-07-14,1,1,Pangu Robotics is specialized in providing medical education and training solutions.,"Education, Medical, Training","Qiandao, Shandong, China, Asia",,https://www.simulative.com/,Pangu Robotics,https://www.crunchbase.com/organization/pangu-robotics,DaYou Capital
Pre Seed Round - Triba Health,https://www.crunchbase.com/funding_round/triba-health-pre-seed--11a4aa5c,Pre-Seed,2500000,DKK,376846,2023-07-14,1,1,"Triba Health helps people with Type 2 Diabetes by removing the ""chronic"" from Type 2 Diabetes Management.","Health Care, Hospital","Københoved, Syddanmark, Denmark, Europe",,https://triba.dk,Triba Health,https://www.crunchbase.com/organization/triba-health,KRING Innovation
Pre Seed Round - MEMSYS,https://www.crunchbase.com/funding_round/memsys-pre-seed--d8d891f7,Pre-Seed,350000,EUR,393523,2023-07-14,1,1,MEMSYS is a Dutch startup founded as a spin-off from the Delft University of Technology.,"Energy Efficiency, Energy Management, Energy Storage","Delft, Zuid-Holland, The Netherlands, Europe",,https://memsys.nl/,MEMSYS,https://www.crunchbase.com/organization/memsys,UNIIQ
Seed Round - Sea Life Science Lab,https://www.crunchbase.com/funding_round/sea-life-science-lab-seed--0df6d514,Seed,,,,2023-07-25,,1,Sea Life Science Lab is research and development in the sustainable marine and fisheries sector.,"Product Research, Seafood, Wholesale","Busan, Pusan-jikhalsi, South Korea, Asia",,http://sealab.co.kr,Sea Life Science Lab,https://www.crunchbase.com/organization/sea-life-science-lab,
Seed Round - Silver Energy,https://www.crunchbase.com/funding_round/silver-energy-seed--70d750f4,Seed,125000,USD,125000,2023-07-24,,1,Silver Energy Services is an artificial lift service company.,"Field Support, Industrial, Oil and Gas","Frisco, Texas, United States, North America",$1M to $10M,https://silverenergy.com,Silver Energy,https://www.crunchbase.com/organization/silver-energy,
Seed Round - FourC Health,https://www.crunchbase.com/funding_round/fourc-health-seed--12cabf32,Seed,180000,USD,180000,2023-07-24,,1,FourC Health is a digital health technology startup that facilitates a connection between patients and providers through its platform.,"Health Care, Information Technology, Medical",,,https://www.fourc.health/,FourC Health,https://www.crunchbase.com/organization/fourc-health,
Pre Seed Round - clipvert,https://www.crunchbase.com/funding_round/clipvert-pre-seed--2866b058,Pre-Seed,,,,2023-07-13,1,1,clipvert positions itself as a TikTok-as-a-Service.,"Content, Content Creators","Berlin, Berlin, Germany, Europe",,https://www.clipvert.de,clipvert,https://www.crunchbase.com/organization/clipvert,allygatr
Seed Round - Pet's Table,https://www.crunchbase.com/funding_round/pet-s-table-seed--2dde6200,Seed,2499998,USD,2499998,2023-07-13,1,3,Pet's Table is a pet food company producing fresh and healthy food for dogs on subscription.,"Consumer Goods, Nutrition, Pet, Subscription Service","Mexico City, Distrito Federal, Mexico, North America",,https://petstable.mx,Pet's Table,https://www.crunchbase.com/organization/pet-s-table,Left Lane Capital
Seed Round - DMS Chemical,https://www.crunchbase.com/funding_round/dms-chemical-seed--da15b905,Seed,,,,2023-07-13,1,1,DMS Chemical is creating high-purity sodium silicate.,"Battery, Chemical","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,,DMS Chemical,https://www.crunchbase.com/organization/dms-chemical,Series Ventures
Seed Round - Buycycle,https://www.crunchbase.com/funding_round/buycycle-seed--0c648136,Seed,3000000,EUR,3304270,2023-07-11,1,1,Buycycle is an online market place that offers pre-owned bikes.,"Internet, Marketplace, Sports","Munich, Bayern, Germany, Europe",,https://buycycle.de,Buycycle,https://www.crunchbase.com/organization/buycycle,Cherry Ventures
Seed Round - Jingyan Zhitong,https://www.crunchbase.com/funding_round/jingyan-zhitong-seed--0f7d152f,Seed,10000000,CNY,1386924,2023-07-11,1,1,Jingyan Zhitong specializes in the development of complete intelligent networked vehicle applications.,"Autonomous Vehicles, Transportation","Xiamen, Fujian, China, Asia",,https://www.genyon.cn/home,Jingyan Zhitong,https://www.crunchbase.com/organization/jingyan-zhitong,Huaxin Group
Seed Round - DocketScope,https://www.crunchbase.com/funding_round/docketscope-seed--b17bc63a,Seed,400000,USD,400000,2023-07-21,,2,"DocketScope transforms public comments analysis for proposed regulations with intuitive, advanced technology.","Information Technology, SaaS, Software","Arlington, Virginia, United States, North America",,https://www.docketscope.com/,DocketScope,https://www.crunchbase.com/organization/docketscope,
Seed Round - Meisters,https://www.crunchbase.com/funding_round/meisters-seed--01cdb1fc,Seed,,,,2023-07-11,1,2,Meisters is a home appliance installation and after-sales service firm.,"Consumer Applications, Home Services","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,http://meisterkor.com,Meisters,https://www.crunchbase.com/organization/meisters,T Investment
Seed Round - SYM Healthcare,https://www.crunchbase.com/funding_round/sym-healthcare-seed--373a81da,Seed,,,,2023-07-11,1,2,SYM Healthcare provides an integrated service for AI musculoskeletal system examination and digital rehabilitation treatment.,Health Care,"Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://symhc.co.kr/,SYM Healthcare,https://www.crunchbase.com/organization/sym-healthcare,CNTTECH
Seed Round - Susheng Biotech,https://www.crunchbase.com/funding_round/susheng-biotech-seed--63fef09a,Seed,,,,2023-07-10,1,1,Susheng Biotech specialized in the research and commercialization of regenerative sports medicine.,"Manufacturing, Medical Device","Haikou, Hainan, China, Asia",,https://ssbiotec.com/,Susheng Biotech,https://www.crunchbase.com/organization/susheng-biotech,FTZ Fund
Seed Round - Xihu Xinchen,https://www.crunchbase.com/funding_round/xihu-xinchen-seed--72c9ef3f,Seed,100000000,CNY,13828198,2023-07-10,1,3,Xihu Xinchen is a technology company focusing on the research and development of artificial intelligence services.,"Artificial Intelligence, Consulting","Hangzhou, Zhejiang, China, Asia",,https://www.xinchenai.com/,Xihu Xinchen,https://www.crunchbase.com/organization/xihu-xinchen,Jinke Culture
Seed Round - Autonomous Solutions Inc.,https://www.crunchbase.com/funding_round/autonomous-solutions-inc-seed--e9bfde5a,Seed,,,,2023-07-20,,1,"Autonomous Solutions, Inc is a developer of of advanced autonomous store technology.",,"Wyoming, Michigan, United States, North America",,https://www.autonomoussolutions.io/,Autonomous Solutions Inc.,https://www.crunchbase.com/organization/autonomous-solutions-inc,
Seed Round - Synthology,https://www.crunchbase.com/funding_round/synthology-seed--28303df4,Seed,622664,USD,622664,2023-07-20,,1,"Synthology specializes in business consulting with solutions for recruiting, onboarding, performance management, and workforce planning.","Business Development, Consulting, Small and Medium Businesses","Reno, Nevada, United States, North America",,https://synthology.co/,Synthology,https://www.crunchbase.com/organization/synthology,
Pre Seed Round - InovaReal,https://www.crunchbase.com/funding_round/inovareal-pre-seed--a9e0172a,Pre-Seed,250000,EUR,278365,2023-07-20,,1,Inovareal is an app designed to give the entire real estate industry a thorough touch.,,"Vienne, Rhone-Alpes, France, Europe",,https://inovareal.com,InovaReal,https://www.crunchbase.com/organization/inovareal,
Pre Seed Round - BoxxDocks,https://www.crunchbase.com/funding_round/boxxdocks-pre-seed--7e418492,Pre-Seed,150000,GBP,192960,2023-07-10,1,2,"BoxxDocks is building a global network of data-driven logistics boxes, reducing costs and carbon emissions within the logistics sector.",Logistics,"London, England, United Kingdom, Europe",,https://boxxdocks.com,BoxxDocks,https://www.crunchbase.com/organization/boxxdocks,British Design Fund
Seed Round - Byhayan,https://www.crunchbase.com/funding_round/byhayan-seed--a03d3c04,Seed,,,,2023-07-10,1,1,Byhayan is an eco-friendly lifestyle business that strives for a more sustainable future.,"Consumer Goods, Product Design","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.hayanlifestyle.com,Byhayan,https://www.crunchbase.com/organization/byhayan,Yuhan-Kimberly
Seed Round - ROBOS,https://www.crunchbase.com/funding_round/robos-d1a0-seed--90ad325c,Seed,,,,2023-07-10,1,1,ROBOS is working on a slaughtering automation solution.,"Industrial Automation, Robotics","Daegu, Taegu-jikhalsi, South Korea, Asia",,https://www.robos.one,ROBOS,https://www.crunchbase.com/organization/robos-d1a0,Series Ventures
Seed Round - Terkel,https://www.crunchbase.com/funding_round/terkel-seed--73cc47cb,Seed,600000,USD,600000,2023-07-19,,3,Terkel is a question and answer marketplace that connects brands with expert insights.,"Brand Marketing, Digital Media, Marketplace, Q&A","Scottsdale, Arizona, United States, North America",,https://terkel.io,Terkel,https://www.crunchbase.com/organization/terkel,
Seed Round - Natuur,https://www.crunchbase.com/funding_round/natuur-seed--0f05223d,Seed,250000,USD,250000,2023-07-19,,1,"Natuur is a restaurant that offers fresh, healthy, and high-quality smoothie bowls and smoothies.","Food and Beverage, Nutrition, Organic Food, Restaurants","Denver, Colorado, United States, North America",,https://eatnatuur.com/,Natuur,https://www.crunchbase.com/organization/natuur,
Seed Round - Plastic Move,https://www.crunchbase.com/funding_round/plastic-move-seed--5ea853d6,Seed,10000000,USD,10000000,2023-07-19,,2,Plastic Move engages in the production of bio-based and bio-degradable bioplastics made of waste bread.,"Biotechnology, Sustainability, Waste Management","Istanbul, Istanbul, Turkey, Europe",Less than $1M,https://www.plasticmove.com/,Plastic Move,https://www.crunchbase.com/organization/plastic-move,
Seed Round - MyStreme,https://www.crunchbase.com/funding_round/mystreme-seed--8aeef0ba,Seed,10000,USD,10000,2023-07-18,,1,MyStreme is an app that curates each viewer’s favorite content from everywhere.,"Apps, Media and Entertainment, Video Streaming","Denver, Colorado, United States, North America",,https://www.mystreme.com/,MyStreme,https://www.crunchbase.com/organization/mystreme,
Seed Round - Djungo,https://www.crunchbase.com/funding_round/djungo-seed--715247ac,Seed,15000000,SEK,1469387,2023-07-18,,1,A social dating app where users can make friends and find love!,,"Stockholm, Stockholms Lan, Sweden, Europe",,https://www.djungo.com/,Djungo,https://www.crunchbase.com/organization/djungo,
Seed Round - TopRanked,https://www.crunchbase.com/funding_round/topranked-seed--de8b0de0,Seed,3000,USD,3000,2023-07-17,,1,"TopRanked connects affiliate marketers with merchants and operators, providing a platform for finding the ideal affiliate program.","Affiliate Marketing, Marketing, Sales","Jackson, Wyoming, United States, North America",,https://topranked.io/,TopRanked,https://www.crunchbase.com/organization/topranked,
Pre Seed Round - Verde Mining,https://www.crunchbase.com/funding_round/verde-mining-pre-seed--e30f6c59,Pre-Seed,100000,USD,100000,2023-07-17,,1,Verde Mining provides consulting services for those interested in Bitcoin mining.,"Bitcoin, Cryptocurrency, Mining Technology","Midland, Texas, United States, North America",,https://verdemining.com/,Verde Mining,https://www.crunchbase.com/organization/verde-mining,
Seed Round - Sarcio,https://www.crunchbase.com/funding_round/sarcio-seed--00a6b65f,Seed,607503,USD,607503,2023-07-17,,1,Sarcio uses regenerative cartilage cell therapy to treat patients suffering from the effects of Osteoarthritis.,"Biotechnology, Medical, Therapeutics","Minneapolis, Minnesota, United States, North America",,https://www.sarcioinc.com,Sarcio,https://www.crunchbase.com/organization/sarcio,
Seed Round - Jagofon,https://www.crunchbase.com/funding_round/jagofon-pte-ltd-seed--4849382a,Seed,223000,USD,223000,2023-07-15,,5,Jagofon is a marketplace that specializes in second-hand smartphones.,"E-Commerce, Internet, Marketplace","Singapore, Central Region, Singapore, Asia",,https://jagofon.com/,Jagofon,https://www.crunchbase.com/organization/jagofon-pte-ltd,
Seed Round - LiveVoice.io,https://www.crunchbase.com/funding_round/livevoice-ae74-seed--32c212a4,Seed,,,,2023-07-14,,1,"Smartphone audio transmission at on-site and online events: For simultaneous interpretation, guided tours and more.","Audio, Translation Service","Vienna, Wien, Austria, Europe",,https://livevoice.io,LiveVoice.io,https://www.crunchbase.com/organization/livevoice-ae74,
Seed Round - Eathic,https://www.crunchbase.com/funding_round/eathic-seed--f94ce9a9,Seed,120000,EUR,134922,2023-07-14,,1,Eathic provides simpler way to manage bookings at restaurant.,"Apps, Food and Beverage, Reservations, Software","Jesolo, Veneto, Italy, Europe",,https://eathic.it,Eathic,https://www.crunchbase.com/organization/eathic,
Seed Round - The Post,https://www.crunchbase.com/funding_round/the-post-d1c2-seed--d841bb41,Seed,1200000,USD,1200000,2023-07-14,,2,The Post is a professional network that connects elite professionals.,"Professional Networking, Social Network, Subscription Service","New York, New York, United States, North America",,https://thepost.co,The Post,https://www.crunchbase.com/organization/the-post-d1c2,
Seed Round - ImCare Biotech,https://www.crunchbase.com/funding_round/imcare-biotech-seed--4547bb50,Seed,153402,USD,153402,2023-07-14,,4,ImCare Biotech is a provider of quality diagnostic and pharmaceutical products for the treatment of cancers.,"Biotechnology, Health Care, Life Science, Medical","Doylestown, Pennsylvania, United States, North America",$1M to $10M,http://www.imcarebiotech.com,ImCare Biotech,https://www.crunchbase.com/organization/imcare-biotech,
Pre Seed Round - Augmend,https://www.crunchbase.com/funding_round/augmend-81da-pre-seed--8e53c4dd,Pre-Seed,2200000,USD,2200000,2023-07-27,10,1,Collective intelligence for developers,,,,https://augmend.com,Augmend,https://www.crunchbase.com/organization/augmend-81da,"8-Bit Capital, Allison Pickens, Andrew Miklas, Essence VC, Karthik Ramakrishnan, Kevin Moore, Madrona Venture Labs, Patrick Peterson, Tau Ventures, Wayfinder Ventures"
Seed Round - Jugyah,https://www.crunchbase.com/funding_round/jugyah-seed--7d97ae1d,Seed,,,,2023-08-25,12,1,"India's only fin-tech powered, end to end, digital home rental platform.","Marketplace, Property Management, Real Estate","Mumbai, Maharashtra, India, Asia",,https://www.jugyah.com,Jugyah,https://www.crunchbase.com/organization/jugyah,"AJ Capital, Climber Capital, Gaurav Gupta, Harsh Jain, Kunal Shah, Lodha Group, Pirojsha Godrej, QED Investors, Ramakant Sharma, Singularity Ventures, White Venture Capital, Whiteboard Capital"
Seed Round - When Insurance,https://www.crunchbase.com/funding_round/when-insurance-seed--2627f7de,Seed,599999,USD,599999,2023-07-13,,2,When Insurance is an employee benefit and an off boarding platform to help protect employee access to healthcare.,"Health Care, Insurance, Software","Highwood, Illinois, United States, North America",,https://www.forwhen.com/,When Insurance,https://www.crunchbase.com/organization/when-insurance,
Pre Seed Round - SearchEye,https://www.crunchbase.com/funding_round/searcheye-pre-seed--c76c1d90,Pre-Seed,800000,USD,800000,2023-07-11,10,1,"A B2B Marketplace that connects brands with each other, and publishers, to generate brand signals.","Brand Marketing, Digital Marketing, Marketing, Marketplace, Public Relations, SEO, Software","Toronto, Ontario, Canada, North America",,https://searcheye.io/,SearchEye,https://www.crunchbase.com/organization/searcheye,"1in100 Ventures, AfterWork Ventures, Alan Rutledge, Archangel Ventures, Charlie Songhurst, Derek Callow, Everywhere Ventures (The Fund), Juney Ham, Laks Srini, Roger Dickey"
Seed Round - Tankhead Oil & Gas,https://www.crunchbase.com/funding_round/tankhead-oil-gas-seed--1e9729da,Seed,50000,USD,50000,2023-07-13,,1,"Tankhead Oil & Gas engages on acquires the non-operated working interest, royalty interest, and mineral interest.","Mining, Natural Resources, Oil and Gas","Lufkin, Texas, United States, North America",,https://tankheadtx.com/,Tankhead Oil & Gas,https://www.crunchbase.com/organization/tankhead-oil-gas,
Seed Round - Couplet Care,https://www.crunchbase.com/funding_round/couplet-care-seed--962ec607,Seed,698974,USD,698974,2023-07-13,,2,Couplet Care Couplet Care is a human-centered design for patient-centered healthcare.,"Health Care, Hospital, Medical","Durham, North Carolina, United States, North America",,http://www.coupletcare.com,Couplet Care,https://www.crunchbase.com/organization/couplet-care,
Seed Round - MyCoach AI,https://www.crunchbase.com/funding_round/mycoach-ai-seed--d9a2aef9,Seed,350000,USD,350000,2023-07-12,,1,MyCoach AI is a tech company that innovates and simplifies the health and wellness space.,"Artificial Intelligence, Corporate Training, Health Care, Training","Lake Worth, Florida, United States, North America",,https://www.mycoachai.com/,MyCoach AI,https://www.crunchbase.com/organization/mycoach-ai,
Seed Round - Alexander Shulgin Research Institute (ASRI),https://www.crunchbase.com/funding_round/alexander-shulgin-research-institute-asri-seed--20f7add4,Seed,7000000,USD,7000000,2023-07-12,,1,"Alexander Shulgin Research Institute (ASRI) s a psychedelics discovery, development, and educational organization..","Education, Product Research, Psychology","Lafayette, California, United States, North America",,https://shulginresearch.net/,Alexander Shulgin Research Institute (ASRI),https://www.crunchbase.com/organization/alexander-shulgin-research-institute-asri,
Seed Round - Strollme,https://www.crunchbase.com/funding_round/strollme-seed--92912d4e,Seed,,,,2023-07-11,,2,Strollme is an online store that provides subscription strollers and children's bikes.,"Internet, Waste Management","Munich, Bayern, Germany, Europe",,https://strollme.de/#,Strollme,https://www.crunchbase.com/organization/strollme,
Seed Round - Locker,https://www.crunchbase.com/funding_round/locker-92e5-seed--504bf754,Seed,1000000,USD,1000000,2023-07-11,,1,Empowering the everyday sports fan to responsibly compete alongside their teams and players.,"Apps, Communities, Information Technology, Social Network, Sports","Palos Verdes Estates, California, United States, North America",,,Locker,https://www.crunchbase.com/organization/locker-92e5,
Pre Seed Round - Integrum Global,https://www.crunchbase.com/funding_round/integrum-global-pre-seed--06706045,Pre-Seed,1500000,SGD,1119068,2023-07-11,,1,Integrum is a software and AI engineering firm that creates platforms that incorporate Artificial Intelligence solutions.,"Artificial Intelligence, Consulting","Singapore, Central Region, Singapore, Asia",,https://integrum.global,Integrum Global,https://www.crunchbase.com/organization/integrum-global,
Seed Round - Pest IQ,https://www.crunchbase.com/funding_round/pest-iq-seed--86d2ccd6,Seed,600000,USD,600000,2023-07-11,,1,Pest IQ is a Business Analytics Software that supports every function of a Pest Control business.,"Analytics, Information Technology, SaaS","Heber City, Utah, United States, North America",,http://www.getpestiq.com,Pest IQ,https://www.crunchbase.com/organization/pest-iq,
Seed Round - Wiresurfer,https://www.crunchbase.com/funding_round/wiresurfer-seed--dccf4af2,Seed,100000,USD,100000,2023-07-11,,2,Wiresurfer is an SMB telecom marketplace platform.,"Local Business, Marketplace, Small and Medium Businesses, Telecommunications","Boston, Massachusetts, United States, North America",,http://www.wiresurfer.com/,Wiresurfer,https://www.crunchbase.com/organization/wiresurfer,
