Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Pre Seed Round - Constant,https://www.crunchbase.com/funding_round/constant-378d-pre-seed--5fe611ca,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Constant is a credit investment platform that invests in private credit funds.,"Credit, Financial Services, FinTech","New York, New York, United States, North America",,https://www.useconstant.com/,Constant,https://www.crunchbase.com/organization/constant-378d,Y Combinator
Pre Seed Round - FlexWash Technologies,https://www.crunchbase.com/funding_round/flexwash-technologies-pre-seed--e4d29a51,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"FlexWash Technologies is a car wash operating system that provides POS, CRM, SMS marketing, and proactive maintenance services.","CRM, Marketing, Point of Sale","Temecula, California, United States, North America",,https://www.flexwashtech.com,FlexWash Technologies,https://www.crunchbase.com/organization/flexwash-technologies,Y Combinator
Pre Seed Round - PoplarML,https://www.crunchbase.com/funding_round/poplarml-pre-seed--5ec04c61,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"PoplarML enables the deployment of production-ready, scalable ML systems.","Artificial Intelligence, Developer APIs, Machine Learning","San Francisco, California, United States, North America",,https://poplarml.com,PoplarML,https://www.crunchbase.com/organization/poplarml,Y Combinator
Pre Seed Round - Baselit,https://www.crunchbase.com/funding_round/baselit-pre-seed--1e87351c,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Baselit is a data intelligence platform that enables businesses to embed ChatGPT-powered analytics for their customers.,"Analytics, Artificial Intelligence, Software","Bengaluru, Karnataka, India, Asia",,https://baselit.ai/,Baselit,https://www.crunchbase.com/organization/baselit,Y Combinator
Pre Seed Round - Dream3D,https://www.crunchbase.com/funding_round/dream3d-pre-seed--8abe7ec8,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Dream3D is a software company that builds 3D design tools.,"3D Technology, Computer Vision, Software","New York, New York, United States, North America",,https://www.dream3d.com,Dream3D,https://www.crunchbase.com/organization/dream3d,Y Combinator
Pre Seed Round - ShortLoop,https://www.crunchbase.com/funding_round/shortloop-pre-seed--bd834d35,Pre-Seed,500000,USD,500000,2023-04-05,1,1,ShortLoop is a software company that provides an automated API platform.,"Developer APIs, Information Technology, Software","San Francisco, California, United States, North America",,https://shortloop.dev,ShortLoop,https://www.crunchbase.com/organization/shortloop,Y Combinator
Pre Seed Round - Glass Health,https://www.crunchbase.com/funding_round/glass-health-pre-seed--47cea427,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Glass Health empowers clinicians with a platform for AI-assisted diagnosis and clinical decision-making,"Artificial Intelligence, Health Care, Software","San Francisco, California, United States, North America",,https://glass.health,Glass Health,https://www.crunchbase.com/organization/glass-health,Y Combinator
Pre Seed Round - Trackstar,https://www.crunchbase.com/funding_round/trackstar-aedf-pre-seed--20298784,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Trackstar is a universal API for warehouse management systems.,"Developer APIs, Developer Tools, Information Technology","New York, New York, United States, North America",,https://www.trackstarhq.com,Trackstar,https://www.crunchbase.com/organization/trackstar-aedf,Y Combinator
Pre Seed Round - Fluid Markets,https://www.crunchbase.com/funding_round/fluid-markets-pre-seed--7e0110b7,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Fluid Markets is a financial services company that enables investment in company earnings.,"Financial Services, FinTech","New York, New York, United States, North America",,https://www.fluidinvesting.com,Fluid Markets,https://www.crunchbase.com/organization/fluid-markets,Y Combinator
Pre Seed Round - EdgeBit,https://www.crunchbase.com/funding_round/edgebit-pre-seed--96fa4050,Pre-Seed,500000,USD,500000,2023-04-05,1,1,EdgeBit provides real-time supply chain security that eliminates noise for your team.,"Information Technology, Network Security, Software","San Mateo, California, United States, North America",,https://edgebit.io,EdgeBit,https://www.crunchbase.com/organization/edgebit,Y Combinator
Pre Seed Round - Coperniq,https://www.crunchbase.com/funding_round/coperniq-pre-seed--0cdf612e,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Coperniq helps solar and energy contractors grow by connecting people, data, and systems.","Project Management, Solar","San Ramon, California, United States, North America",$1M to $10M,https://www.coperniq.io,Coperniq,https://www.crunchbase.com/organization/coperniq,Y Combinator
Pre Seed Round - Vaero,https://www.crunchbase.com/funding_round/vaero-pre-seed--d31b3e01,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Vaero is corporate software that allows developers to create log data pipelines.,"B2B, Network Security, Software","San Francisco, California, United States, North America",,https://www.vaero.co,Vaero,https://www.crunchbase.com/organization/vaero,Y Combinator
Pre Seed Round - Tennr,https://www.crunchbase.com/funding_round/tennr-pre-seed--e873d7fa,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Tennr is a custom AI assistant that accelerates research, answers complex questions, and generates custom reports.","Artificial Intelligence, Internet, Virtual Assistant","New York, New York, United States, North America",,https://www.tennr.com,Tennr,https://www.crunchbase.com/organization/tennr,Y Combinator
Pre Seed Round - Rosettic,https://www.crunchbase.com/funding_round/rosettic-pre-seed--b966d4dd,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Rosettic tracks your cloud usage down to the individual API invocation and database row.,"Developer APIs, Information Technology, Software","San Francisco, California, United States, North America",,https://www.rosettic.com,Rosettic,https://www.crunchbase.com/organization/rosettic,Y Combinator
Pre Seed Round - Onu,https://www.crunchbase.com/funding_round/onu-2043-pre-seed--81eedc97,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Onu is a developer-first tool that allows engineers to turn their scripts or workflows into production-ready internal tools.,"Developer Tools, Information Technology, Software","New York, New York, United States, North America",,https://joinonu.com/,Onu,https://www.crunchbase.com/organization/onu-2043,Y Combinator
Pre Seed Round - LinkGrep,https://www.crunchbase.com/funding_round/linkgrep-pre-seed--25ac45b7,Pre-Seed,500000,USD,500000,2023-04-05,1,1,LinkGrep is an AI browser copilot that makes the browser team friendly.,"Artificial Intelligence, Information Technology, Software","San Francisco, California, United States, North America",,https://www.linkgrep.com,LinkGrep,https://www.crunchbase.com/organization/linkgrep,Y Combinator
Pre Seed Round - Mantys,https://www.crunchbase.com/funding_round/mantys-pre-seed--9f18de5a,Pre-Seed,500000,USD,500000,2023-04-05,1,2,Mantys is a platform for business planning and analytics for fast-growing businesses.,"Analytics, Information Technology, Software","Bangalore, Karnataka, India, Asia",,https://www.mantys.io,Mantys,https://www.crunchbase.com/organization/mantys,Y Combinator
Pre Seed Round - Index,https://www.crunchbase.com/funding_round/index-4dfe-pre-seed--f750c871,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Index offers collaborative planning for high-growth technology companies.,"Productivity Tools, Software","San Francisco, California, United States, North America",,https://www.index.inc,Index,https://www.crunchbase.com/organization/index-4dfe,Y Combinator
Pre Seed Round - Lightski,https://www.crunchbase.com/funding_round/lightski-pre-seed--2b04d3aa,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Lightski develops ChatGPT assistant designed to offer services to the revenue teams.,"Artificial Intelligence, Information Technology, Messaging","San Francisco, California, United States, North America",,https://www.lightski.com,Lightski,https://www.crunchbase.com/organization/lightski,Y Combinator
Pre Seed Round - Thread,https://www.crunchbase.com/funding_round/thread-6984-pre-seed--2fbd2206,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Thread develops incident management tools for enterprises.,"B2B, Information Technology, Software","San Francisco, California, United States, North America",,http://www.usethread.io,Thread,https://www.crunchbase.com/organization/thread-6984,Y Combinator
Pre Seed Round - Gloo,https://www.crunchbase.com/funding_round/gloo-chat-pre-seed--636119f6,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Gloo is a data search engine that automatically computes multiple embeddings for a single document.,Information Technology,"Seattle, Washington, United States, North America",,https://www.trygloo.com,Gloo,https://www.crunchbase.com/organization/gloo-chat,Y Combinator
Pre Seed Round - Gluetrail,https://www.crunchbase.com/funding_round/gluetrail-pre-seed--946582da,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Gluetrail is a revenue intelligence platform that provides revenue planning for B2B companies.,"Analytics, B2B, Information Technology, Predictive Analytics","San Francisco, California, United States, North America",,https://www.gluetrail.com,Gluetrail,https://www.crunchbase.com/organization/gluetrail,Y Combinator
Pre Seed Round - Mogara,https://www.crunchbase.com/funding_round/mogara-pre-seed--dfbc49c3,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Mogara creates automation tools to draw capitalizable expenses through integrations and automation.,"Apps, Information Technology, Internet, Software","San Francisco, California, United States, North America",,https://www.mogara.app,Mogara,https://www.crunchbase.com/organization/mogara,Y Combinator
Pre Seed Round - Laminate,https://www.crunchbase.com/funding_round/laminate-pre-seed--87c1a9ea,Pre-Seed,500000,USD,500000,2023-04-05,1,1,N/A,,,,,Laminate,https://www.crunchbase.com/organization/laminate,Y Combinator
Pre Seed Round - Cardinal,https://www.crunchbase.com/funding_round/cardinal-8801-pre-seed--9bd4e639,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Cardinal is the system of record for product teams, allowing them to develop the correct items and fulfil data-driven goals.",Software,"Austin, Texas, United States, North America",,https://cardinalapp.io,Cardinal,https://www.crunchbase.com/organization/cardinal-8801,Y Combinator
Pre Seed Round - Iliad,https://www.crunchbase.com/funding_round/iliad-674c-pre-seed--c598849a,Pre-Seed,500000,USD,500000,2023-04-05,1,2,Iliad is an AI image generation system that allows users to create game assets.,"Artificial Intelligence, Gaming, Software","San Francisco, California, United States, North America",,https://iliad.ai,Iliad,https://www.crunchbase.com/organization/iliad-674c,Y Combinator
Pre Seed Round - Upfront,https://www.crunchbase.com/funding_round/upfront-7d3e-pre-seed--57cdb02c,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Upfront helps merchants that sell clean energy products by turning billions of dollars of rebates into lower prices.,Energy,"San Francisco, California, United States, North America",,https://www.knowupfront.com,Upfront,https://www.crunchbase.com/organization/upfront-7d3e,Y Combinator
Pre Seed Round - Keep,https://www.crunchbase.com/funding_round/keep-2303-pre-seed--6fff01b0,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Keep is an open-source alerting tool for developers.,"B2B, Information Technology, Open Source, Software","Tel Aviv, Tel Aviv, Israel, Asia",,https://www.keephq.dev/,Keep,https://www.crunchbase.com/organization/keep-2303,Y Combinator
Pre Seed Round - 1stCollab,https://www.crunchbase.com/funding_round/1stcollab-pre-seed--7e7bb510,Pre-Seed,500000,USD,500000,2023-04-05,1,1,1stCollab is a network that connects brands and creators.,"Marketing, Marketplace","San Francisco, California, United States, North America",,https://www.1stcollab.com,1stCollab,https://www.crunchbase.com/organization/1stcollab,Y Combinator
Pre Seed Round - Vector,https://www.crunchbase.com/funding_round/vector-ae49-pre-seed--d6ac8a0e,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Vector is a customer conversion platform to automate knowledge transfer between sales and customer success.,"B2B, Software","Boston, Massachusetts, United States, North America",,https://getvector.ai/,Vector,https://www.crunchbase.com/organization/vector-ae49,Y Combinator
Pre Seed Round - SPRX Technologies,https://www.crunchbase.com/funding_round/sprx-technologies-pre-seed--537449a5,Pre-Seed,500000,USD,500000,2023-04-05,1,2,SPRX Technologies is an AI-based software that makes corporate R&D tax credits.,"Artificial Intelligence, Information Technology, Software","Wilmington, Delaware, United States, North America",,https://www.sprx.tax,SPRX Technologies,https://www.crunchbase.com/organization/sprx-technologies,Y Combinator
Pre Seed Round - Baseplate,https://www.crunchbase.com/funding_round/baseplate-08f2-pre-seed--818b82a5,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Baseplate is a backend optimizer platform that creates model management for LLM apps.,"Artificial Intelligence, Developer Tools, Information Technology","San Francisco, California, United States, North America",,https://www.baseplate.ai,Baseplate,https://www.crunchbase.com/organization/baseplate-08f2,Y Combinator
Pre Seed Round - Interlock,https://www.crunchbase.com/funding_round/interlock-85b0-pre-seed--430bf87b,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Interlock is a digital platform for lenders to service mortgages.,"Financial Services, FinTech, Online Portals","San Francisco, California, United States, North America",,https://www.tryinterlock.com/,Interlock,https://www.crunchbase.com/organization/interlock-85b0,Y Combinator
Pre Seed Round - Numeral,https://www.crunchbase.com/funding_round/numeral-72d0-pre-seed--942894b0,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Numeral automates all aspects of sales tax which simplifies the sales tax process.,"FinTech, Information Technology, Software","San Francisco, California, United States, North America",,https://www.numeralhq.com,Numeral,https://www.crunchbase.com/organization/numeral-72d0,Y Combinator
Pre Seed Round - OutSail Shipping,https://www.crunchbase.com/funding_round/outsail-shipping-pre-seed--d7346dc9,Pre-Seed,500000,USD,500000,2023-04-05,1,1,OutSail Shipping is a shipping company that manufactures containerized sails for cargo ships.,"Manufacturing, Marine Transportation, Shipping","Redwood City, California, United States, North America",,https://www.outsailshipping.com,OutSail Shipping,https://www.crunchbase.com/organization/outsail-shipping,Y Combinator
Pre Seed Round - Semantic Finance,https://www.crunchbase.com/funding_round/semantic-finance-pre-seed--1ad10196,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Semantic Finance provides a real-time AI-powered news insights API for unpredicted events that affect the financial markets.,"Artificial Intelligence, Developer APIs, FinTech","San Francisco, California, United States, North America",,https://semanticfinance.com,Semantic Finance,https://www.crunchbase.com/organization/semantic-finance,Y Combinator
Pre Seed Round - Hadrius,https://www.crunchbase.com/funding_round/hadrius-pre-seed--d4c3f6ae,Pre-Seed,500000,USD,500000,2023-04-05,1,2,Hadrius automates the SEC compliance process with AI for financial companies.,"Artificial Intelligence, FinTech","San Francisco, California, United States, North America",,https://www.hadrius.com,Hadrius,https://www.crunchbase.com/organization/hadrius,Y Combinator
Pre Seed Round - Honeydew,https://www.crunchbase.com/funding_round/honeydew-pre-seed--4849ce85,Pre-Seed,500000,USD,500000,2023-04-05,1,3,Honeydew platform is a shared source of data consumers and analysts.,"Analytics, Database","Tel Aviv-yafo, Tel Aviv, Israel, Asia",,https://honeydew.ai/,Honeydew,https://www.crunchbase.com/organization/honeydew,Y Combinator
Pre Seed Round - Blyss,https://www.crunchbase.com/funding_round/blyss-10b6-pre-seed--8f56b033,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Blyss offers homomorphic encryption to secure user data.,"Cloud Security, Developer Tools","San Francisco, California, United States, North America",,https://blyss.dev,Blyss,https://www.crunchbase.com/organization/blyss-10b6,Y Combinator
Pre Seed Round - Propify,https://www.crunchbase.com/funding_round/propify-52f5-pre-seed--238674b1,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Propify is an API to integrate with property management systems.,"SaaS, Software","Boston, Massachusetts, United States, North America",,https://getpropify.com,Propify,https://www.crunchbase.com/organization/propify-52f5,Y Combinator
Pre Seed Round - Chima,https://www.crunchbase.com/funding_round/chima-pre-seed--b70c6c81,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Chima is an artificial intelligence platform that enables developers to interact with content-generating AI models in many ways.,"Artificial Intelligence, Machine Learning, Software","San Francisco, California, United States, North America",,https://www.withchima.com/,Chima,https://www.crunchbase.com/organization/chima,Y Combinator
Pre Seed Round - OfOne,https://www.crunchbase.com/funding_round/ofone-pre-seed--87557158,Pre-Seed,500000,USD,500000,2023-04-05,1,1,OfOne is an AI-powered drive-thru system that helps restaurant operators reduce labor costs and deliver better customer experiences.,"Artificial Intelligence, Restaurants, Software","Oakland, California, United States, North America",,https://www.of.one,OfOne,https://www.crunchbase.com/organization/ofone,Y Combinator
Pre Seed Round - Muffin Data,https://www.crunchbase.com/funding_round/muffin-data-pre-seed--2368d550,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Muffin Data is a data analytics platform and reporting solution for consumer packaged goods brands.,"Analytics, Information Technology","Bangalore, Karnataka, India, Asia",,https://www.muffindata.com,Muffin Data,https://www.crunchbase.com/organization/muffin-data,Y Combinator
Pre Seed Round - Extend,https://www.crunchbase.com/funding_round/extend-4876-pre-seed--85e83904,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Extend builds tool that reduces context switching, eliminates copy/pasting, and customizes any website team relies on.",Software,"San Francisco, California, United States, North America",,https://www.extend.app,Extend,https://www.crunchbase.com/organization/extend-4876,Y Combinator
Pre Seed Round - Coldreach,https://www.crunchbase.com/funding_round/coldreach-pre-seed--a0f73a82,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Coldreach is a digital platform that generates hyper-personalized sales emails.,Email,"San Francisco, California, United States, North America",,https://coldreach.ai,Coldreach,https://www.crunchbase.com/organization/coldreach,Y Combinator
Pre Seed Round - Suger,https://www.crunchbase.com/funding_round/suger-pre-seed--c70599b3,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Suger is a marketplace platform to manage product listings, offers, contracts, metering, and billing.","B2B, SaaS, Software","San Francisco, California, United States, North America",,https://www.suger.io,Suger,https://www.crunchbase.com/organization/suger,Y Combinator
Pre Seed Round - Berry,https://www.crunchbase.com/funding_round/berry-4786-pre-seed--76c34560,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Berry is a Chrome extension that enables teams to co-browse and collaborate on any website in real-time.,"Collaboration, SaaS, Software","San Francisco, California, United States, North America",,https://www.berryapp.io/,Berry,https://www.crunchbase.com/organization/berry-4786,Y Combinator
Pre Seed Round - Flower,https://www.crunchbase.com/funding_round/flower-1de8-pre-seed--b9d69633,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Flower is a federated learning, analytics, and evaluation platform.","Analytics, E-Learning, Open Source","Hamburg, Hamburg, Germany, Europe",,https://flower.dev,Flower,https://www.crunchbase.com/organization/flower-1de8,Y Combinator
Pre Seed Round - Haven,https://www.crunchbase.com/funding_round/haven-106b-pre-seed--8c5b60ef,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"Haven is an AI-powered front desk to handle resident inquiries via phone, SMS, and email.","Artificial Intelligence, Telecommunications","San Francisco, California, United States, North America",,https://www.yourhaven.app,Haven,https://www.crunchbase.com/organization/haven-106b,Y Combinator
Pre Seed Round - Atri Labs,https://www.crunchbase.com/funding_round/atri-labs-pre-seed--e317810c,Pre-Seed,500000,USD,500000,2023-04-05,2,2,Atri Labs is an open-source web framework that helps Python developers create production web applications.,"Developer Tools, Open Source","New York, New York, United States, North America",,https://atrilabs.com,Atri Labs,https://www.crunchbase.com/organization/atri-labs,"Nkechi Iregbulem, Y Combinator"
Pre Seed Round - Arroyo,https://www.crunchbase.com/funding_round/arroyo-pre-seed--dcbdbea3,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Arroyo is a serverless stream processing platform to run SQL queries against your real-time data in Kafka.,"Information Technology, Real Time, Software","Berkeley, California, United States, North America",,https://www.arroyo.dev/,Arroyo,https://www.crunchbase.com/organization/arroyo,Y Combinator
Pre Seed Round - Latent,https://www.crunchbase.com/funding_round/latent-ad0b-pre-seed--918d9d77,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Latent develops medical language models to reduce healthcare operational costs.,"Health Care, Insurance, SaaS, Software","San Francisco, California, United States, North America",,https://latenthealth.com,Latent,https://www.crunchbase.com/organization/latent-ad0b,Y Combinator
Pre Seed Round - Stack,https://www.crunchbase.com/funding_round/stack-87fd-pre-seed--ae4078a4,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Stack offers the platform for any team to construct reliable LLM-based apps.,"Artificial Intelligence, Developer Tools, Internet, Machine Learning, Publishing, Software","Cambridge, Massachusetts, United States, North America",,https://stack-ai.com,Stack,https://www.crunchbase.com/organization/stack-87fd,Y Combinator
Pre Seed Round - KoalaOps,https://www.crunchbase.com/funding_round/koalaops-pre-seed--9f072939,Pre-Seed,500000,USD,500000,2023-04-05,1,1,KoalaOps is a platform for building microservices on Kubernetes.,"Information Technology, SaaS, Software","Tel Aviv-yafo, Tel Aviv, Israel, Asia",,https://www.koalaops.com/,KoalaOps,https://www.crunchbase.com/organization/koalaops,Y Combinator
Pre Seed Round - Sorted,https://www.crunchbase.com/funding_round/sorted-23e0-pre-seed--0d14689f,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Sorted is an automated SaaS management software for startups.,"Collaboration, Information Technology, SaaS, Software","San Francisco, California, United States, North America",,https://www.sorted.tools,Sorted,https://www.crunchbase.com/organization/sorted-23e0,Y Combinator
Pre Seed Round - Depot,https://www.crunchbase.com/funding_round/depot-2f77-pre-seed--c1e38d6f,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Depot is a cloud-based Docker image development service that provides managed persistent cache and native multi-architecture compatibility.,"Developer Tools, Software","Oregon, Ohio, United States, North America",,https://depot.dev,Depot,https://www.crunchbase.com/organization/depot-2f77,Y Combinator
Pre Seed Round - rift,https://www.crunchbase.com/funding_round/rift-95cf-pre-seed--3027757b,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"rift helps you warm up and authenticate domains, send email campaigns and validate contact emails.","Cyber Security, Email","San Francisco, California, United States, North America",,https://www.getrift.com,rift,https://www.crunchbase.com/organization/rift-95cf,Y Combinator
Pre Seed Round - Byterat,https://www.crunchbase.com/funding_round/byterat-pre-seed--bacea55f,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Byterat is a data platform for battery engineers that provides battery testing data.,"Battery, Software, Test and Measurement","Palo Alto, California, United States, North America",,https://www.byterat.io,Byterat,https://www.crunchbase.com/organization/byterat,Y Combinator
Pre Seed Round - Serial,https://www.crunchbase.com/funding_round/serial-28b4-pre-seed--fa340f80,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Serial is software to help root cause manufacturing issues in seconds.,Software,"San Francisco, California, United States, North America",,https://www.serial.io,Serial,https://www.crunchbase.com/organization/serial-28b4,Y Combinator
Pre Seed Round - Electric Air,https://www.crunchbase.com/funding_round/electric-air-pre-seed--a653a086,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Electric Air provides electric heating and cooling pumps.,"Consumer Electronics, Electronics, Smart Home","San Francisco, California, United States, North America",,https://www.electricair.io,Electric Air,https://www.crunchbase.com/organization/electric-air,Y Combinator
Pre Seed Round - Plutis,https://www.crunchbase.com/funding_round/plutis-pre-seed--f4c7754d,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Plutis provides semantic search as a service tool.,"Information Technology, Productivity Tools, Software","San Francisco, California, United States, North America",,https://plutis.io,Plutis,https://www.crunchbase.com/organization/plutis,Y Combinator
Pre Seed Round - Untether Labs,https://www.crunchbase.com/funding_round/untether-labs-pre-seed--0cb7455e,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Untether Labs is a scheduling software that offers workforce management solutions for healthcare industries.,"Health Care, Scheduling, Software","San Francisco, California, United States, North America",,https://untetherlabs.com/,Untether Labs,https://www.crunchbase.com/organization/untether-labs,Y Combinator
Pre Seed Round - Double,https://www.crunchbase.com/funding_round/double-5ed6-pre-seed--b349f176,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Double is an AI-based tool that automates tedious data entry work.,"Artificial Intelligence, Developer Tools, Information Technology, Virtual Assistant","Redwood City, California, United States, North America",,https://www.usedouble.com,Double,https://www.crunchbase.com/organization/double-5ed6,Y Combinator
Pre Seed Round - Adventris Pharmaceuticals,https://www.crunchbase.com/funding_round/adventris-pharmaceuticals-pre-seed--e4acbbf6,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Adventris Pharmaceuticals is a pharmaceutical company that develops cancer vaccines.,"Biotechnology, Life Science, Pharmaceutical","San Francisco, California, United States, North America",,,Adventris Pharmaceuticals,https://www.crunchbase.com/organization/adventris-pharmaceuticals,Y Combinator
Pre Seed Round - Zenfetch,https://www.crunchbase.com/funding_round/zenfetch-pre-seed--6f8e80c1,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Zenfetch is a call assistant tool that enables real-time call intelligence for sales teams.,"Artificial Intelligence, Productivity Tools, Sales, Telecommunications","San Francisco, California, United States, North America",,https://www.zenfetch.com,Zenfetch,https://www.crunchbase.com/organization/zenfetch,Y Combinator
Pre Seed Round - Fastgen,https://www.crunchbase.com/funding_round/fastgen-2b5f-pre-seed--8f1947c6,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Fastgen is a low-code API and workflow builder with a drag-and-drop interface to create backends and automations.,"Developer APIs, Developer Tools, Information Technology","New York, New York, United States, North America",,https://fastgen.com/,Fastgen,https://www.crunchbase.com/organization/fastgen-2b5f,Y Combinator
Pre Seed Round - Lume,https://www.crunchbase.com/funding_round/lume-ee1a-pre-seed--2cac4611,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Lume assists engineering teams in creating and maintaining bespoke data connections without the need for code.,Software,"San Francisco, California, United States, North America",,https://www.lume-ai.com,Lume,https://www.crunchbase.com/organization/lume-ee1a,Y Combinator
Pre Seed Round - Nango,https://www.crunchbase.com/funding_round/nango-pre-seed--864edcb1,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Nango provides pre-built OAuth flows and secure token management services.,"Developer APIs, Software, Web Development","New Castle, Delaware, United States, North America",,https://www.nango.dev,Nango,https://www.crunchbase.com/organization/nango,Y Combinator
Pre Seed Round - Noya Software,https://www.crunchbase.com/funding_round/noya-software-pre-seed--8bdecb5f,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Noya Software is a product design platform for non-designers.,"Graphic Design, Software","San Francisco, California, United States, North America",,https://www.noya.io,Noya Software,https://www.crunchbase.com/organization/noya-software,Y Combinator
Pre Seed Round - Parabolic,https://www.crunchbase.com/funding_round/parabolic-55d5-pre-seed--eba27424,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Parabolic is a developer of AI-based assistant for customer support.,"Artificial Intelligence, Customer Service, Virtual Assistant","San Francisco, California, United States, North America",,https://www.growparabolic.com,Parabolic,https://www.crunchbase.com/organization/parabolic-55d5,Y Combinator
Pre Seed Round - Ivy,https://www.crunchbase.com/funding_round/ivy-07ea-pre-seed--68347f46,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Ivy is a company to unify all machine learning frameworks and enables automatic code conversions between them.,"Information Technology, Software, Web Development","London, England, United Kingdom, Europe",,https://lets-unify.ai,Ivy,https://www.crunchbase.com/organization/ivy-07ea,Y Combinator
Pre Seed Round - Fairway Health,https://www.crunchbase.com/funding_round/fairway-health-pre-seed--7bacbe92,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Fairway Health provides AI-powered solutions for health insurers to manage the prior authorization process.,"Artificial Intelligence, Health Care, Information Technology","New York, New York, United States, North America",,https://www.fairwayhealth.co,Fairway Health,https://www.crunchbase.com/organization/fairway-health,Y Combinator
Pre Seed Round - Layup,https://www.crunchbase.com/funding_round/layup-pre-seed--ca59e8b3,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"LayUp securely integrates with your company's applications, providing seamless configuration with your knowledge base.",Software,"Mountain View, California, United States, North America",,https://www.layupai.com,Layup,https://www.crunchbase.com/organization/layup,Y Combinator
Pre Seed Round - pyq,https://www.crunchbase.com/funding_round/pyq-pre-seed--f91f9848,Pre-Seed,500000,USD,500000,2023-04-05,1,1,"pyq is a lightweight, low-code ML solution that can help quickly and cheaply bring your machine learning to production.","Cloud Infrastructure, Machine Learning, Software","San Francisco, California, United States, North America",,https://www.pyqai.com,pyq,https://www.crunchbase.com/organization/pyq,Y Combinator
Pre Seed Round - Persist AI,https://www.crunchbase.com/funding_round/persist-ai-pre-seed--684e1ea7,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Persist AI is a biotechnology company that builds long-acting microsphere formulations.,"Artificial Intelligence, Biotechnology, Machine Learning","Woodland, California, United States, North America",,https://www.persist-ai.com,Persist AI,https://www.crunchbase.com/organization/persist-ai,Y Combinator
