Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Pre Seed Round - Phialogics,https://www.crunchbase.com/funding_round/phialogics-pre-seed--4e0a3758,Pre-Seed,600000,EUR,657107,2023-04-19,1,1,Phialogics is focuses on developing next-generation biologics to balance the immune response in both acute and long-term inflammation.,"Biotechnology, Clinical Trials","Allschwil, Basel-Landschaft, Switzerland, Europe",,https://www.phialogics.com/,Phialogics,https://www.crunchbase.com/organization/phialogics,High-Tech Grunderfonds
Pre Seed Round - Jiffy,https://www.crunchbase.com/funding_round/jiffy-7ccd-pre-seed--d4b38a2a,Pre-Seed,50000,USD,50000,2023-04-20,1,1,Jiffy is an automated knowledge base that saves time and streamlines operations by incorporating knowledge management.,Knowledge Management,,,https://www.learnwithjiffy.com,Jiffy,https://www.crunchbase.com/organization/jiffy-7ccd,PartnerHero
Pre Seed Round - Plant Origin,https://www.crunchbase.com/funding_round/plant-origin-pre-seed--b96f3f18,Pre-Seed,,,,2023-04-12,1,1,Plant Origin offers excellent and economical plant-based meals to everyone.,"Food and Beverage, Food Processing","Chiang Mai, Chiang Mai, Thailand, Asia",,https://www.plantorigin.co/,Plant Origin,https://www.crunchbase.com/organization/plant-origin,ProVeg Incubator
Seed Round - PaxFlow,https://www.crunchbase.com/funding_round/paxflow-seed--a61b4bbb,Seed,2200000,USD,2200000,2023-04-18,1,1,PaxFlow is a travel technology startup that offers smart tools for activity- and day-tour operators to streamline tour operations.,"SaaS, Software, Tour Operator","Reykjavík, Gullbringusysla, Iceland, Europe",,https://www.paxflow.io/,PaxFlow,https://www.crunchbase.com/organization/paxflow,Brunnur Ventures
Pre Seed Round - BiteSlice,https://www.crunchbase.com/funding_round/biteslice-pre-seed--2e8b1bda,Pre-Seed,160000,USD,160000,2023-04-16,2,2,Influencer agency paying creators monthly,,,,http://www.biteslice.com,BiteSlice,https://www.crunchbase.com/organization/biteslice,"Blue Startups, Hawaii Angels"
Pre Seed Round - bebettermyfriend,https://www.crunchbase.com/funding_round/bebettermyfriend-pre-seed--b7bcfdeb,Pre-Seed,,,,2023-04-12,1,1,bebettermyfriend is a company that creates plant-based butter and cream substitutes for experienced pastry makers.,"Food and Beverage, Food Processing","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://bebettermyfriend.com/,bebettermyfriend,https://www.crunchbase.com/organization/bebettermyfriend,ProVeg Incubator
Seed Round - Modelwise,https://www.crunchbase.com/funding_round/modelwise-seed--007bf122,Seed,2199997,USD,2199997,2023-04-17,2,2,Modelwise is bringing agile development to complex hardware products,"Artificial Intelligence, Public Safety, Software","San Francisco, California, United States, North America",,https://modelwise.ai/,Modelwise,https://www.crunchbase.com/organization/modelwise,"Emerging Ventures, Join Capital"
Pre Seed Round - Fattastic Technologies,https://www.crunchbase.com/funding_round/fattastic-technologies-pre-seed--409f350f,Pre-Seed,,,,2023-04-12,1,1,Fattastic Technologies is a company that aims to make alternative protein taste more like the genuine thing.,"Food and Beverage, Food Processing","Singapore, Central Region, Singapore, Asia",,https://www.fattastic.tech/,Fattastic Technologies,https://www.crunchbase.com/organization/fattastic-technologies,ProVeg Incubator
Pre Seed Round - MycoSure,https://www.crunchbase.com/funding_round/mycosure-pre-seed--eceb6d8e,Pre-Seed,,,,2023-04-12,1,1,MycoSure is a forward-thinking African biomanufacturing company.,Nutraceutical,"Johannesburg, NA - South Africa, South Africa, Africa",,https://mycosure.co.za/,MycoSure,https://www.crunchbase.com/organization/mycosure,ProVeg Incubator
Pre Seed Round - Supply.Do,https://www.crunchbase.com/funding_round/supply-do-pre-seed--b2c6a738,Pre-Seed,9600000,CZK,446457,2023-04-11,1,1,Supply.Do offers complete supply chain management solutions.,"Packaging Services, Printing, Supply Chain Management","Vsetin, Zlinsky kraj, Czech Republic, Europe",,https://supply.do/,Supply.Do,https://www.crunchbase.com/organization/supply-do,Nation 1
Pre Seed Round - JustPaid,https://www.crunchbase.com/funding_round/justpaid-0e67-pre-seed--fd880053,Pre-Seed,500000,USD,500000,2023-04-05,2,2,JustPaid is a financial platform that helps startups control their spending and gives them financial oversight.,"Financial Services, Software","Mountain View, California, United States, North America",,https://www.justpaid.io,JustPaid,https://www.crunchbase.com/organization/justpaid-0e67,"Davidovs Venture Collective (DVC), Y Combinator"
Pre Seed Round - Intently,https://www.crunchbase.com/funding_round/intently-92f5-pre-seed--a460f6c6,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Intently leverages AI algorithms to analyze a wealth of data.,"Artificial Intelligence, B2B","San Francisco, California, United States, North America",,https://www.getintently.ai,Intently,https://www.crunchbase.com/organization/intently-92f5,"Davidovs Venture Collective (DVC), Y Combinator"
Pre Seed Round - CorgiAI,https://www.crunchbase.com/funding_round/corgiai-pre-seed--a8308d17,Pre-Seed,500000,USD,500000,2023-04-05,2,2,CorgiAI is an AI-based payment fraud prevention software for merchants.,"Artificial Intelligence, Machine Learning, Payments, Software","Singapore, Central Region, Singapore, Asia",,https://corgiai.net,CorgiAI,https://www.crunchbase.com/organization/corgiai,"Epic Angels, Y Combinator"
Seed Round - FoodSquared,https://www.crunchbase.com/funding_round/foodsquared-seed--2c2a8513,Seed,125000,EUR,137467,2023-04-12,1,2,The Future of Food,Food and Beverage,"Cambridge, Cambridgeshire, United Kingdom, Europe",,https://www.foodsquared.earth/,FoodSquared,https://www.crunchbase.com/organization/foodsquared,ProVeg Incubator
Pre Seed Round - Sticta Biologicals,https://www.crunchbase.com/funding_round/sticta-biologicals-pre-seed--e6c13731,Pre-Seed,125000,EUR,137467,2023-04-12,1,1,Sticta Biologicals provides at-site production of yeast-derived recombinant proteins and key nutrients for the cell-based meat industry.,Food and Beverage,"Santiago, Region Metropolitana, Chile, South America",,https://www.sticta.com/,Sticta Biologicals,https://www.crunchbase.com/organization/sticta-biologicals,ProVeg Incubator
Pre Seed Round - Propel Foods,https://www.crunchbase.com/funding_round/propel-foods-pre-seed--37eae6ab,Pre-Seed,,,,2023-04-12,1,3,Propel Foods specializes in the production of plant-based and novel alternative food products.,,"Mexico, Maine, United States, North America",,http://www.propelfoods.com,Propel Foods,https://www.crunchbase.com/organization/propel-foods,ProVeg Incubator
Seed Round - StarPlant,https://www.crunchbase.com/funding_round/starplant-seed--9ae40ad3,Seed,,,,2023-04-12,1,1,StarPlants is a food technology company that sells organic and nutritional plant-based drinks and snacks.,"Food and Beverage, Nutrition, Organic Food, Snack Food","Changning, Shanghai, China, Asia",,https://starplants.com.cn/,StarPlant,https://www.crunchbase.com/organization/starplant,ProVeg Incubator
Pre Seed Round - Algrow Biosciences,https://www.crunchbase.com/funding_round/algrow-biosciences-pre-seed--eabe620f,Pre-Seed,125000,EUR,137467,2023-04-12,1,2,Algrow Biosciences is developing better ingredients to help create a more sustainable and nutritious food system. contains microalgae.,Food and Beverage,"Singapore, Central Region, Singapore, Asia",,https://algrowbiosciences.co/,Algrow Biosciences,https://www.crunchbase.com/organization/algrow-biosciences,ProVeg Incubator
Pre Seed Round - Sameday,https://www.crunchbase.com/funding_round/sameday-5a11-pre-seed--7c65f067,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Sameday is a virtual sales programme designed to assist home service providers in remaining available by phone throughout the day.,"Artificial Intelligence, Software, Web Development","Lindon, Utah, United States, North America",,https://www.gosameday.com,Sameday,https://www.crunchbase.com/organization/sameday-5a11,"UpHonest Capital, Y Combinator"
Seed Round - Tembo,https://www.crunchbase.com/funding_round/coredb-seed--f113263b,Seed,6500000,USD,6500000,2023-04-17,3,1,"Dev-first, fully-extensible managed Postgres.","Database, Software","Cincinnati, Ohio, United States, North America",,http://tembo.io,Tembo,https://www.crunchbase.com/organization/coredb,"CincyTech, Venrock, Wireframe Ventures"
Pre Seed Round - Goddess - Well-being for Women,https://www.crunchbase.com/funding_round/goddess-well-being-for-women-pre-seed--a7c906ac,Pre-Seed,100000,USD,100000,2023-04-13,1,2,Goddess helps women to deal with mental and phsical health problems by providing them a unique transformational mobile app.,"Health Care, mHealth, Mobile Apps, Wellness, Women's","Middletown, Delaware, United States, North America",,https://www.thegoddesswellbeing.com,Goddess - Well-being for Women,https://www.crunchbase.com/organization/goddess-well-being-for-women,Founder One
Seed Round - U.S. WEED CHANNEL,https://www.crunchbase.com/funding_round/u-s-weed-channel-seed--49cac4ab,Seed,,,,2023-04-20,,1,The Only Federally Certified Globally Broadcast Cannabis Digital Media,"Advertising Platforms, Broadcasting, Cannabis, Digital Media, Music Streaming, TV Production, Video Streaming","Middletown, Delaware, United States, North America",$1M to $10M,https://www.usweedchannel.com,U.S. WEED CHANNEL,https://www.crunchbase.com/organization/u-s-weed-channel,
Seed Round - Houzr,https://www.crunchbase.com/funding_round/houzr-seed--31e0a155,Seed,,,,2023-04-14,1,1,Houzr is an application that stakeholders in project and area development use in the early stages of their process.,"Real Estate, SaaS","Rotterdam, Zuid-Holland, The Netherlands, Europe",,https://houzr.nl/,Houzr,https://www.crunchbase.com/organization/houzr,Creative Capital Studio
Seed Round - CrossSpace,https://www.crunchbase.com/funding_round/crossspace-seed--88b93ff3,Seed,,,,2023-04-12,1,1,"CrossSpace is the ideal place to acquire knowledge, establish connections, and create a meaningful impact in the realm of Web3.","Collaboration, Social","Singapore, Central Region, Singapore, Asia",,https://crossspace.io/,CrossSpace,https://www.crunchbase.com/organization/crossspace,Vertex Ventures China
Seed Round - Hemerion,https://www.crunchbase.com/funding_round/hemerion-seed--b936abf8,Seed,2000000,EUR,2199479,2023-04-12,1,1,Hemerion is focused on creating innovative cancer treatments.,"Health Care, Medical","Villeneuve, Picardie, France, Europe",,https://hemerion.com/,Hemerion,https://www.crunchbase.com/organization/hemerion,Bpifrance
Seed Round - YallaHub,https://www.crunchbase.com/funding_round/yallahub-seed--7af238aa,Seed,600000,USD,600000,2023-04-11,1,1,"YallaHub is a business project of YallaMarket, a Dubai marketplace aggregator.","Consumer Goods, E-Commerce, Marketplace","Dubai, Dubai, United Arab Emirates, Asia",,https://yallahub.ae/,YallaHub,https://www.crunchbase.com/organization/yallahub,Regolith
Seed Round - Inside-Out Defense,https://www.crunchbase.com/funding_round/inside-out-defense-seed--95f20133,Seed,,,,2023-04-12,1,1,"Inside-Out Defense is a platform for ""Continuous Validation of Trust,"" or the agentless detection and correction of privilege access misuse.","Computer, Network Security","Palo Alto, California, United States, North America",,https://www.insideoutdefense.com/,Inside-Out Defense,https://www.crunchbase.com/organization/inside-out-defense,Bain & Company
Seed Round - Bspkl,https://www.crunchbase.com/funding_round/bspkl-seed--4afbd680,Seed,,,,2023-04-06,2,1,Bspkl manufactures Catalyst Coated Membrane (CCM) for hydrogen Electrolysers.,"Clean Energy, Energy",,,https://www.bspkl.co/,Bspkl,https://www.crunchbase.com/organization/bspkl,"Investible, WNT Ventures"
Seed Round - ManholeMetrics,https://www.crunchbase.com/funding_round/manholemetrics-seed--c7f383a0,Seed,302400,GBP,378749,2023-04-13,2,1,IoT sensors and analytics start-up on a mission to end flooding,"Analytics, Hardware, Internet of Things, Software","London, England, United Kingdom, Europe",,https://www.manholemetrics.com/,ManholeMetrics,https://www.crunchbase.com/organization/manholemetrics,"Ascension, Avonmore Developments"
Seed Round - MilkMate,https://www.crunchbase.com/funding_round/milkmate-seed--7bd07e92,Seed,5000000,USD,5000000,2023-04-12,,1,MilkMate promotes health benefits and nutritional benefits for breastfeeding.,"Food and Beverage, Health Care, Parenting","New York, New York, United States, North America",,https://www.milkmate.com,MilkMate,https://www.crunchbase.com/organization/milkmate,
Seed Round - payfy,https://www.crunchbase.com/funding_round/payfy-seed--67660167,Seed,4000000,BRL,789452,2023-04-10,1,3,payfy offers smart company cards that automate expense reports and simplify company spending.,Software,"Florianópolis, Santa Catarina, Brazil, South America",$1M to $10M,https://payfy.io/,payfy,https://www.crunchbase.com/organization/payfy,BB Ventures
Pre Seed Round - Anarchy,https://www.crunchbase.com/funding_round/anarchy-50d3-pre-seed--0a23a4bd,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Anarchy builds a cloud platform for AI pioneers to build LLM tools augmented with external interactivity.,"Artificial Intelligence, Developer Tools, Machine Learning","San Francisco, California, United States, North America",,https://anarchy.ai,Anarchy,https://www.crunchbase.com/organization/anarchy-50d3,"Vishal Rao, Y Combinator"
Pre Seed Round - Play.ht,https://www.crunchbase.com/funding_round/play-ht-pre-seed--73f5946a,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Play.ht provides AI voice generators and realistic text-to-speech generation solutions.,"Artificial Intelligence, Audio, Machine Learning, Podcast, Software","San Francisco, California, United States, North America",$1M to $10M,https://play.ht/,Play.ht,https://www.crunchbase.com/organization/play-ht,"500 Global, Y Combinator"
Seed Round - millionways,https://www.crunchbase.com/funding_round/millionways-seed--abc3c98d,Seed,10000000,USD,10000000,2023-04-04,,1,"The world’s first emotionally-intelligent A.I., providing next-gen personality insights","Artificial Intelligence, Life Science, Personal Development","New York, New York, United States, North America",,https://millionways.me,millionways,https://www.crunchbase.com/organization/millionways,
Seed Round - LALA,https://www.crunchbase.com/funding_round/lala-46d6-seed--8e5821a0,Seed,3000000,USD,3000000,2023-04-05,1,1,LALA is creating the world's first digital collectible marketplace.,"Digital Entertainment, Media and Entertainment, TV","Miami, Florida, United States, North America",,https://lala.xyz/,LALA,https://www.crunchbase.com/organization/lala-46d6,Seven Seven Six
Seed Round - Third Summit,https://www.crunchbase.com/funding_round/third-summit-corporation-seed--8dfb89cb,Seed,4500000,USD,4500000,2023-04-07,1,1,"Third Summit is assembling a collective of agile companies that offer full-stack, enterprise-level digital media, and advertising solutions.","Advertising, Film Production, Marketing","New York, New York, United States, North America",,http://www.thirdsummit.com,Third Summit,https://www.crunchbase.com/organization/third-summit-corporation,Florida Innovation Capital
Seed Round - Valyant AI,https://www.crunchbase.com/funding_round/valyant-ai-seed--cd115b01,Seed,4200000,USD,4200000,2023-04-04,,8,"Valyant AI develops a proprietary conversational AI platform for the restaurant, retail, and service-based industries.","Artificial Intelligence, Information Technology, Machine Learning, Natural Language Processing, Restaurants","Denver, Colorado, United States, North America",,http://www.valyant.ai/,Valyant AI,https://www.crunchbase.com/organization/valyant-ai,
Seed Round - BPREG,https://www.crunchbase.com/funding_round/bpreg-seed--7bfa7d3e,Seed,,,,2023-04-06,1,1,"BPREG develops and manufactures high-performing, lightweight, and low-cost biocomposites from carbon-negative plant fibers.",GreenTech,"Bornova, Izmir, Turkey, Europe",,https://bpreg.com/,BPREG,https://www.crunchbase.com/organization/bpreg,Sabancı ARF
Seed Round - Leadport,https://www.crunchbase.com/funding_round/leadport-seed--a2f2fd25,Seed,,,,2023-04-06,1,2,Leadport is a digital sales assistant that provides mobile CRM lead management application.,"CRM, Sales Automation","Besiktas, Istanbul, Turkey, Europe",,https://www.leadport.app/,Leadport,https://www.crunchbase.com/organization/leadport,Sabancı ARF
Pre Seed Round - Avokadio,https://www.crunchbase.com/funding_round/avokadio-pre-seed--12649461,Pre-Seed,,,,2023-04-06,1,1,Avokadio analyzes breath to assess nutrient levels and nutritional deficiencies base on scientific proof and clinical trials.,Health Care,"Lewes, Delaware, United States, North America",Less than $1M,https://www.avokad.io/,Avokadio,https://www.crunchbase.com/organization/avokadio,Sabancı ARF
Seed Round - Aalo Atomics,https://www.crunchbase.com/funding_round/aalo-atomics-seed--fa851856,Seed,6260000,USD,6260000,2023-04-06,2,1,"Aalo Atomics designs and builds small nuclear fission reactors, to sell affordable and reliable clean power and heat.","Energy, Nuclear","Toronto, Ontario, Canada, North America",,https://www.aalo.com,Aalo Atomics,https://www.crunchbase.com/organization/aalo-atomics,"Fifty Years, Valor Equity Partners"
Pre Seed Round - Highlight,https://www.crunchbase.com/funding_round/highlight-9498-pre-seed--93e7f4b6,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Highlight is an open-source and full-stack monitoring platform.,"Developer Tools, Open Source, Software","San Francisco, California, United States, North America",,https://www.highlight.io/,Highlight,https://www.crunchbase.com/organization/highlight-9498,"Nick Candito, Y Combinator"
Pre Seed Round - Viddy,https://www.crunchbase.com/funding_round/viddy-a652-pre-seed--8ce1eb96,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Viddy enables e-commerce brands to increase conversion rates and engagement by adding shoppable and interactive video experiences.,"E-Commerce Platforms, Software","New York, New York, United States, North America",,https://www.viddyapp.io,Viddy,https://www.crunchbase.com/organization/viddy-a652,"Bossanova Investimentos, Y Combinator"
Pre Seed Round - Berri AI,https://www.crunchbase.com/funding_round/berri-ai-pre-seed--a26b1b84,Pre-Seed,500000,USD,500000,2023-04-05,2,1,Berri AI is an API platform for SaaS businesses to create ChatGPT apps programmatically.,"Artificial Intelligence, Developer Tools, SaaS","San Francisco, California, United States, North America",,https://berri.ai,Berri AI,https://www.crunchbase.com/organization/berri-ai,"Vishal Rao, Y Combinator"
Seed Round - Reakto,https://www.crunchbase.com/funding_round/reakto-seed--c5bc770f,Seed,5000000,PLN,1163022,2023-04-05,1,1,Reakto is a manufacturer and operator of UAV systems.,"B2B, Drones, Manufacturing","Kraków, Malopolskie, Poland, Europe",,https://www.reakto.eu/en,Reakto,https://www.crunchbase.com/organization/reakto,AMM Global
Seed Round - Calida Therapeutics,https://www.crunchbase.com/funding_round/calida-therapeutics-seed--abdc407f,Seed,2000000,EUR,2183964,2023-04-06,1,1,Calida Therapeutics operates as a biotechnology company.,Biotechnology,"Paris, Ile-de-France, France, Europe",,,Calida Therapeutics,https://www.crunchbase.com/organization/calida-therapeutics,AdBio partners
Seed Round - Finst,https://www.crunchbase.com/funding_round/finst-seed--2bcb8091,Seed,4000000,EUR,4361241,2023-04-05,1,2,Cryptocurrency investment platform,"Cryptocurrency, Financial Services","Amsterdam, Noord-Holland, The Netherlands, Europe",,https://www.finst.com/,Finst,https://www.crunchbase.com/organization/finst,Deribit
Seed Round - Tandem,https://www.crunchbase.com/funding_round/tandem-6f68-seed--7743e5dc,Seed,5000000,USD,5000000,2023-04-06,1,2,Tandem is a company with a solution for the childcare staffing crisis in America.,"Child Care, E-Learning, Education, Tutoring","Columbus, Ohio, United States, North America",,https://www.join-tandem.com/,Tandem,https://www.crunchbase.com/organization/tandem-6f68,Drive Capital
Seed Round - Yuzun informationst,https://www.crunchbase.com/funding_round/yuzun-informationst-seed--eee3221d,Seed,,,,2023-04-04,1,1,"Yuzun Information is a game developer, committed to developing hardcore games and providing game platforms for users.","Developer Platform, eSports, Online Games","Hangzhou, Zhejiang, China, Asia",,http://www.gameduchy.com/,Yuzun informationst,https://www.crunchbase.com/organization/yuzun-informationst,Guangxi Tencent Venture Capital
Pre Seed Round - VOLTLA,https://www.crunchbase.com/funding_round/voltla-pre-seed--b971cc4e,Pre-Seed,500000,USD,500000,2023-04-04,1,1,Voltla facilitates the life of electric vehicle owners by enabling all electric charging stations to be viewed from a single point.,Electric Vehicle,"Istanbul, Istanbul, Turkey, Europe",,https://voltla.co/,VOLTLA,https://www.crunchbase.com/organization/voltla,Akbank
Seed Round - Forbaio Biotech,https://www.crunchbase.com/funding_round/forbaio-biotech-seed--e1f030ed,Seed,,,,2023-04-04,2,1,Forbaio is a developer of virus tools and virus vectors.,"Biotechnology, Health Care, Pharmaceutical","Suzhou, Jiangsu, China, Asia",,https://www.fubio.cn/index.php,Forbaio Biotech,https://www.crunchbase.com/organization/forbaio-biotech,"Jiale Capital, Suzhou Industrial Park Leader Venture Capital"
Pre Seed Round - Waste Log,https://www.crunchbase.com/funding_round/waste-log-pre-seed--3ca4e43e,Pre-Seed,500000,USD,500000,2023-04-04,1,1,Waste Log digitizes waste processes and disposal.,Waste Management,"Istanbul, Istanbul, Turkey, Europe",,https://wastelog.co/,Waste Log,https://www.crunchbase.com/organization/waste-log,Akbank
Seed Round - Dr. B Dental Solutions,https://www.crunchbase.com/funding_round/dr-b-dental-solutions-seed--7b62ad30,Seed,5000000,USD,5000000,2023-04-05,1,1,"Dr. B Dental Solutions oral care brand specialising in denture, implant, and removable dental appliance solutions.","Dental, Health Care, Hospital","Fort Lauderdale, Florida, United States, North America",,https://drbdentalsolutions.com,Dr. B Dental Solutions,https://www.crunchbase.com/organization/dr-b-dental-solutions,HALL Group
Seed Round - LC AuxeTec,https://www.crunchbase.com/funding_round/lc-auxetec-seed--29e82f85,Seed,2000000,GBP,2492531,2023-04-05,1,1,LC AuxeTec is a materials company based on synthetic auxetic materials that enables resistance to high impact applications.,"Advanced Materials, Chemical",,,,LC AuxeTec,https://www.crunchbase.com/organization/lc-auxetec,Northern Gritstone
Seed Round - Helical Fusion,https://www.crunchbase.com/funding_round/helical-fusion-seed--4c4ec281,Seed,6000000,USD,6000000,2023-04-06,1,2,Helical Fusion is a startup company that aims to commercialize fusion energy using magnetic confinement of high-temperature plasmas.,"Clean Energy, Energy, Energy Efficiency","Tokyo, Tokyo, Japan, Asia",,https://www.helicalfusion.com,Helical Fusion,https://www.crunchbase.com/organization/helical-fusion,SBI Investment
Pre Seed Round - Ergo Bioscience,https://www.crunchbase.com/funding_round/ergo-bioscience-pre-seed--95f4fc17,Pre-Seed,225000,EUR,247441,2023-04-12,1,1,Ergo Bioscience is a biotech company that creates and reproduces organoleptically identical products from animals.,"Biopharma, Biotechnology, Food and Beverage, Life Science","Wilmington, Delaware, United States, North America",,https://ergofoods.com,Ergo Bioscience,https://www.crunchbase.com/organization/ergo-bioscience,ProVeg Incubator
Pre Seed Round - Vendah,https://www.crunchbase.com/funding_round/vendah-pre-seed--5c466853,Pre-Seed,500000,USD,500000,2023-04-05,1,2,"Vendah is a reselling mobile app that provides new products, promotional materials, payment, and logistic solutions.","E-Commerce, Social Shopping","São Paulo, Sao Paulo, Brazil, South America",$1M to $10M,https://vendah.com.br,Vendah,https://www.crunchbase.com/organization/vendah,Y Combinator
Pre Seed Round - GrinGrin Foods,https://www.crunchbase.com/funding_round/gringrin-foods-pre-seed--0804416c,Pre-Seed,,,,2023-04-20,1,1,GrinGrin Foods was founded with the goal of providing pleasurable solutions to the market that cover all points of consumption.,"Food and Beverage, Organic Food","Barcelona, Catalonia, Spain, Europe",,https://gringrinfoods.com,GrinGrin Foods,https://www.crunchbase.com/organization/gringrin-foods,Capsa Vida
Pre Seed Round - Entomo AgroIndustrial,https://www.crunchbase.com/funding_round/entomo-agroindustrial-pre-seed--f147661a,Pre-Seed,,,,2023-04-20,1,1,Entomo AgroIndustrial provides industrial solutions for the treatment of organic matter using insects.,"Agriculture, Farming, Waste Management","Cehegín, Murcia, Spain, Europe",,https://entomoagroindustrial.com,Entomo AgroIndustrial,https://www.crunchbase.com/organization/entomo-agroindustrial,Capsa Vida
Pre Seed Round - Nucaps,https://www.crunchbase.com/funding_round/nucaps-pre-seed--bab5798e,Pre-Seed,,,,2023-04-20,1,1,Nucaps offers a new encapsulation technology for the industrial development of Nanocapsules and Biocapsules for bioactives and probiotics.,"Nanotechnology, Pharmaceutical","Noáin, Navarra, Spain, Europe",,http://www.nucapsnanotechnology.com/,Nucaps,https://www.crunchbase.com/organization/nucaps,Capsa Vida
Pre Seed Round - PENTABIOL SL,https://www.crunchbase.com/funding_round/pentabiol-sl-pre-seed--620dc568,Pre-Seed,,,,2023-04-20,1,2,"PENTABIOL develops and tests PROBISAN, a fermented fodder improver for nutrition of animals.","Agriculture, Livestock, Nutrition, Product Research","Pamplona, Navarra, Spain, Europe",$1M to $10M,https://www.pentabiol.es,PENTABIOL SL,https://www.crunchbase.com/organization/pentabiol-sl,Capsa Vida
Pre Seed Round - Carbon Harvesters,https://www.crunchbase.com/funding_round/carbon-harvesters-pre-seed--3e37dd01,Pre-Seed,,,,2023-04-20,1,2,"Carbon Harvesters monitors farms' emissions on a weekly basis, promotes the implementation of economic climate mitigation.","Agriculture, Environmental Consulting, Sustainability","Dublin, Dublin, Ireland, Europe",,https://www.carbonharvesters.com,Carbon Harvesters,https://www.crunchbase.com/organization/carbon-harvesters,Capsa Vida
Seed Round - Circle Security,https://www.crunchbase.com/funding_round/circle-security-seed--45396006,Seed,,,,2023-04-24,,1,Circle's ground-breaking security API unites identity and data security solutions into a single architecture empowering organizations.,"Artificial Intelligence, Cyber Security, Software","California, Kentucky, United States, North America",,https://circlesecurity.ai,Circle Security,https://www.crunchbase.com/organization/circle-security,
Pre Seed Round - YowUp,https://www.crunchbase.com/funding_round/yowup-pre-seed--ed21d34d,Pre-Seed,,,,2023-04-20,1,1,"YowUp is the first yogurt for pets for the Spanish market, purchased directly from the farmer.","Animal Feed, Manufacturing, Pet","Poyo, Galicia, Spain, Europe",,https://yowup.com/,YowUp,https://www.crunchbase.com/organization/yowup,Capsa Vida
Pre Seed Round - Baïa Food,https://www.crunchbase.com/funding_round/baïa-food-pre-seed--378cc9de,Pre-Seed,,,,2023-04-20,1,2,Baïa Food offers a selection of organic superfoods for a nutritional experience.,"Food and Beverage, Organic, Organic Food","Madrid, Madrid, Spain, Europe",,https://baiafood.com/,Baïa Food,https://www.crunchbase.com/organization/baïa-food,Capsa Vida
Pre Seed Round - Mirio,https://www.crunchbase.com/funding_round/mirio-pre-seed--9097eb66,Pre-Seed,500000,USD,500000,2023-04-05,1,1,Mirio allows you to create and share personalized demo apps and sandboxes so buyers and developers can experience the value of your product.,"Developer APIs, Information Technology, Software, Web Apps","San Francisco, California, United States, North America",,https://mirio.org,Mirio,https://www.crunchbase.com/organization/mirio,Y Combinator
Seed Round - Enspired Solutions,https://www.crunchbase.com/funding_round/enspired-solutions-seed--4ce3d23e,Seed,,,,2023-04-06,2,5,Enspired Solutions commercializes patented technology to address Per- and poly-fluoroalkyl substances (PFAS).,"Environmental Consulting, Health Care, Water Purification","East Lansing, Michigan, United States, North America",,https://www.enspiredsolutions.com/,Enspired Solutions,https://www.crunchbase.com/organization/enspired-solutions,"Michigan Rise, Red Cedar Ventures"
Pre Seed Round - Alcomy,https://www.crunchbase.com/funding_round/alcomy-pre-seed--dff2793b,Pre-Seed,,,,2023-04-13,1,1,Alcomy is an employee management platform.,"Information Technology, Small and Medium Businesses, Software","Orem, Utah, United States, North America",,http://alcomy.com,Alcomy,https://www.crunchbase.com/organization/alcomy,Startup Ignition Ventures
Seed Round - enverx,https://www.crunchbase.com/funding_round/enverx-seed--95d9f8d3,Seed,1000000,EUR,1105194,2023-04-13,3,1,"Financial Services, Project Financing",Financial Services,"München, Bayern, Germany, Europe",,https://www.enverx.com/,enverx,https://www.crunchbase.com/organization/enverx,"Justin Cheung, Keith Gruen, Mehboob Hamza"
Seed Round - Packative,https://www.crunchbase.com/funding_round/packative-seed--dc2b4f5e,Seed,,,,2023-04-07,1,2,Platform to design and order custom packaging online,"E-Commerce, Packaging Services","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://www.packative.com,Packative,https://www.crunchbase.com/organization/packative,Strong Ventures
Pre Seed Round - ONINO,https://www.crunchbase.com/funding_round/onino-pre-seed--9bdff10f,Pre-Seed,,,,2023-04-20,1,1,ONINO is building a graph-based decentralized network and helps companies leverage the power of Blockchain & Tokenization.,"Blockchain, Data Storage, IT Infrastructure","Karlsruhe, Baden-Wurttemberg, Germany, Europe",,https://www.onino.io,ONINO,https://www.crunchbase.com/organization/onino,L-Bank
Pre Seed Round - Infraprint,https://www.crunchbase.com/funding_round/infraprint-pre-seed--41d66e76,Pre-Seed,,,,2023-04-13,1,1,Infraprint develops a technology capable of 3D printing parts.,"3D Printing, 3D Technology","Dublin, Dublin, Ireland, Europe",,https://www.infraprint.com/,Infraprint,https://www.crunchbase.com/organization/infraprint,Enterprise Ireland
