Transaction Name,Transaction Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Number of Investors,Number of Funding Rounds,Organization Description,Organization Industries,Organization Location,Organization Revenue Range,Organization Website,Organization Name,Organization Name URL,Investor Names
Pre Seed Round - Kismet,https://www.crunchbase.com/funding_round/kismet-8171-pre-seed--fee6d239,Pre-Seed,4000000,USD,4000000,2023-05-16,4,1,Reimagining the way families access healthcare.,"Health Care, Home Health Care","Melbourne, Victoria, Australia, Oceania",,https://www.kismet.healthcare/,Kismet,https://www.crunchbase.com/organization/kismet-8171,"AirTree Ventures, Black Nova Group, Daniel Petre, Flying Fox Ventures"
Pre Seed Round - Urban Ray,https://www.crunchbase.com/funding_round/urban-ray-pre-seed--e458a2af,Pre-Seed,,,,2023-05-22,7,1,Urban Ray offers last-mile parcel deliveries by drones with automated landing and storage stations on the ground.,"Drones, Last Mile Transportation, Logistics","Aachen, Nordrhein-Westfalen, Germany, Europe",,https://www.urban-ray.com,Urban Ray,https://www.crunchbase.com/organization/urban-ray,"Aaron Spiegelburg, Andreas Kupke, Frank LINDENBERG, Marco Prüglmeier, Pjotr van Schothorst, Timo Nuehrich, Yves Weisselberger"
Seed Round - Telly,https://www.crunchbase.com/funding_round/telly-seed--e32671f9,Seed,,,,2023-05-17,11,1,"Telly offers the first Dual Screen Smart TV, is the ultimate free television upgrade for the living room.","Electronics, TV, TV Production","Sherman Oaks, California, United States, North America",,https://www.freetelly.com,Telly,https://www.crunchbase.com/organization/telly,"Jeremy Zimmer, Jonathan Christodoro, LightShed Ventures, LionTree, Michael Kassan, Michael Shehan, Richard Sarnoff, RiverPark Ventures, Steven B. Swoboda, VaynerFund, Wade Davis"
Seed Round - Kinometrix,https://www.crunchbase.com/funding_round/kinometrix-seed--05a2a913,Seed,,,,2023-05-22,1,5,AI Precision Patient Safety Platform,"Artificial Intelligence, Health Care, Machine Learning, Medical, Medical Device","Fort Belvoir, Virginia, United States, North America",$1M to $10M,https://www.kinometrix.com/,Kinometrix,https://www.crunchbase.com/organization/kinometrix,Virginia Venture Partners
Seed Round - Obinuo,https://www.crunchbase.com/funding_round/obinuo-seed--2fe9233e,Seed,10000000,CNY,1427022,2023-05-20,1,1,Orbino is a research and development company of acoustic tweezers technology.,"Biotechnology, Medical",,,,Obinuo,https://www.crunchbase.com/organization/obinuo,Lingyi capital
Seed Round - Varco,https://www.crunchbase.com/funding_round/varco-seed--267b2250,Seed,,,,2023-05-16,3,1,Varco is a phytotechcnology-based health care company with a particular focus on enhancing leg health concerns.,"Health Care, Medical, Wellness","Delhi, Delhi, India, Asia",,http://www.varcophyto.com,Varco,https://www.crunchbase.com/organization/varco,"Mohit Lalvani, Neeraj Garg, Simple Juneja"
Seed Round - Kofa,https://www.crunchbase.com/funding_round/kofa-9163-seed--1963d7c9,Seed,,,,2023-05-24,4,1,Kofa is an automotive company that utilizes the latest electric battery and motor technology.,"CleanTech, Electric Vehicle, Smart Cities","Accra, Greater Accra, Ghana, Africa",,https://www.kofa.co,Kofa,https://www.crunchbase.com/organization/kofa-9163,"Foreign, Commonwealth & Development Office, Mercy Corps Ventures, Shell Foundation, Wangara Green Ventures"
Pre Seed Round - Lifemost,https://www.crunchbase.com/funding_round/lifemost-pre-seed--4cf695d5,Pre-Seed,650000,USD,650000,2023-05-24,,1,Corporate well-being platform,"Lifestyle, Mobile Apps, Wellness","Dubai, Dubai, United Arab Emirates, Asia",,https://lifemost.ae/,Lifemost,https://www.crunchbase.com/organization/lifemost,
Pre Seed Round - Butterflye Solutions,https://www.crunchbase.com/funding_round/butterflye-solutions-pre-seed--192b401a,Pre-Seed,280000,USD,280000,2023-05-18,1,1,Butterflye assists clients in avoiding business disruptions by successfully communicating change.,"Customer Service, Software, Web Development","Denver, Colorado, United States, North America",,https://www.butterflye.io/,Butterflye Solutions,https://www.crunchbase.com/organization/butterflye-solutions,daFUND
Pre Seed Round - Locofy,https://www.crunchbase.com/funding_round/locofy-pre-seed--8c503396,Pre-Seed,4250000,USD,4250000,2023-05-15,2,2,Locofy provides a service that converts designs into code.,"Artificial Intelligence, Enterprise Software, Internet, Software","Singapore, Central Region, Singapore, Asia",,https://www.locofy.ai/,Locofy,https://www.crunchbase.com/organization/locofy,"Aviondor Group, Golden Gate Ventures"
Seed Round - Tanssi Network,https://www.crunchbase.com/funding_round/tanssi-network-seed--42f910fe,Seed,3000000,USD,3000000,2023-05-24,7,1,Tanssi is an app chain infrastructure protocol that simplifies app chain deployment.,"Blockchain, Developer Tools, Software","Us, Picardie, France, Europe",,https://www.tanssi.network,Tanssi Network,https://www.crunchbase.com/organization/tanssi-network,"Arrington Capital, Borderless Capital, C² Ventures, D1 Ventures, HashKey Capital, Hypersphere Ventures, Jsquare"
Seed Round - ChomiX Biotech,https://www.crunchbase.com/funding_round/chomix-biotech-seed--7c9680ea,Seed,,,,2023-05-15,3,2,ChomiX Biotech focusing on the early development of novel small molecule drugs.,"Biopharma, Biotechnology, Chemical, Product Research","Nanjing, Jiangsu, China, Asia",,http://en.chomixbiotech.com,ChomiX Biotech,https://www.crunchbase.com/organization/chomix-biotech,"Morning Spring Venture, Tigeryeah Capital, Tsinghua Innovation Ventures"
Seed Round - Axis,https://www.crunchbase.com/funding_round/axis-pay-seed--057a0ad9,Seed,8250000,USD,8250000,2023-05-17,7,1,Axis offers a digital banking platform for small businesses and their employees.,"Financial Services, FinTech","Cairo, Al Qahirah, Egypt, Africa",,https://axisapp.com/,Axis,https://www.crunchbase.com/organization/axis-pay,"Firstminute Capital, Raba Partnership, RaliCap, Richard Aseme, Sawari Ventures, Suya Ventures, Tiger Global Management"
Pre Seed Round - Thrive Health Tech,https://www.crunchbase.com/funding_round/thrive-health-tech-pre-seed--6132144e,Pre-Seed,7000000,USD,7000000,2023-05-18,5,1,Thrive Health Tech is a healthcare-focused mobile company.,"Electronic Health Record (EHR), Health Care, Telecommunications","Nashville, Tennessee, United States, North America",,https://thtcorp.com,Thrive Health Tech,https://www.crunchbase.com/organization/thrive-health-tech,"25m Health, CVS Health Ventures, Frist Cressey Ventures, Shields Capital, Winter Street Ventures"
Seed Round - All Y’alls Foods,https://www.crunchbase.com/funding_round/all-y-alls-foods-seed--ec8dadd9,Seed,,,,2023-05-18,1,1,All Y’alls Foods is a food processing company that specializes in the sale of plant-based and non-GMO meat alternative products.,"Fast-Moving Consumer Goods, Food and Beverage, Food Processing, Organic Food","Denton, Texas, United States, North America",$1M to $10M,https://allyallsfoods.com/,All Y’alls Foods,https://www.crunchbase.com/organization/all-y-alls-foods,Rizwan H Bukhari
Seed Round - NoticeNinja,https://www.crunchbase.com/funding_round/noticeninja-seed--3d558e8f,Seed,2750000,USD,2750000,2023-05-16,,1,NoticeNinja develops a digital notice compliance platform focusing on handling tax and compliance notices with the SaaS solution.,"Compliance, CRM, SaaS","New Smyrna Beach, Florida, United States, North America",,https://www.noticeninja.com/,NoticeNinja,https://www.crunchbase.com/organization/noticeninja,
Pre Seed Round - Mobius Materials,https://www.crunchbase.com/funding_round/mobius-materials-pre-seed--c5b8bd69,Pre-Seed,735000,USD,735000,2023-05-16,2,4,Mobius Materials is a marketplace for buying and selling preowned electronic components.,"Electronics, Marketplace, Sustainability, Waste Management","San Francisco, California, United States, North America",,https://www.mobiusmaterials.com,Mobius Materials,https://www.crunchbase.com/organization/mobius-materials,"Trolley Venture Partners, Undeterred Capital"
Pre Seed Round - Giverly,https://www.crunchbase.com/funding_round/giverly-pre-seed--b046e162,Pre-Seed,,,,2023-05-16,1,1,Giverly is an online charity cashback platform that converts everyday online shopping into free and meaningful donations to charities.,"Affiliate Marketing, Charity, E-Commerce, E-Commerce Platforms, Social Entrepreneurship","Gurgaon, Haryana, India, Asia",,https://giverly.co/,Giverly,https://www.crunchbase.com/organization/giverly,iAngels Network
Seed Round - Etched.ai,https://www.crunchbase.com/funding_round/etched-ai-seed--884b1466,Seed,5360000,USD,5360000,2023-05-16,3,1,Etched.ai designing specialized chips for language model inference.,"Computer, Hardware","San Francisco, California, United States, North America",,https://etched.ai,Etched.ai,https://www.crunchbase.com/organization/etched-ai,"Devin Wenig, Michael Kohen, Primary Venture Partners"
Seed Round - Speed Kitchen,https://www.crunchbase.com/funding_round/speed-kitchen-seed--543dfdf1,Seed,,,,2023-05-18,1,1,Speed Kitchen is India’s first commercial shared kitchen space.,"Business Development, Food and Beverage, Real Estate","New Delhi, Delhi, India, Asia",,https://speedkitchen.in/,Speed Kitchen,https://www.crunchbase.com/organization/speed-kitchen,Inflection Point Ventures
Seed Round - Rooms.xyz,https://www.crunchbase.com/funding_round/rooms-xyz-seed--76541af9,Seed,10000000,USD,10000000,2023-05-16,1,1,Rooms.xyz allows you to create basic games and interactive 3D rooms in the browser.,"3D Technology, Gaming, Information Technology","Allentown, Pennsylvania, United States, North America",,https://rooms.xyz,Rooms.xyz,https://www.crunchbase.com/organization/rooms-xyz,Andreessen Horowitz
Seed Round - HR DataHub,https://www.crunchbase.com/funding_round/hr-datahub-seed--f6bd79c5,Seed,1400000,GBP,1747339,2023-05-17,1,2,HRTech SaaS platform for data-driven market insights,"Human Resources, Software","Houghton Conquest, Bedfordshire, United Kingdom, Europe",,https://www.hrdatahub.com/,HR DataHub,https://www.crunchbase.com/organization/hr-datahub,MEIF Proof-of-Concept & Early Stage Fund
Seed Round - Modelbit,https://www.crunchbase.com/funding_round/modelbit-seed--b5c5f1fa,Seed,4250000,USD,4250000,2023-05-16,7,2,Modelbit provides deployment solutions for machine learning models.,"Cloud Data Services, Information Technology, Machine Learning, Software","San Francisco, California, United States, North America",,https://www.modelbit.com/,Modelbit,https://www.crunchbase.com/organization/modelbit,"Homebrew, Kearny Jackson, Leo Polovets, Snowflake, Sunflower Capital Partners, Susa Ventures, Weekend Fund"
Pre Seed Round - BoomLand,https://www.crunchbase.com/funding_round/boomland-cd43-pre-seed--84f22ee2,Pre-Seed,1000000,USD,1000000,2023-05-22,4,1,BoomLand is a blockchain gaming platform that gives a revolutionary gaming experience.,"Blockchain, Gaming, Mobile Apps","Dubai, Dubai, United Arab Emirates, Asia",,https://boomland.io,BoomLand,https://www.crunchbase.com/organization/boomland-cd43,"Game7, Hyperithm, Magic Eden, Polygon"
Pre Seed Round - Lagrange Labs,https://www.crunchbase.com/funding_round/lagrange-labs-pre-seed--4c0415d4,Pre-Seed,4000000,USD,4000000,2023-05-18,5,1,"Seamlessly interact between chains with cryptographically secured state proofs, not opaque intermediaries.","Blockchain, Information Technology",,,,Lagrange Labs,https://www.crunchbase.com/organization/lagrange-labs,"1kx, CMT Digital Ventures, Daedalus Angel Syndicate, Lattice Fund, Maven 11 Capital"
Seed Round - Swiftsure Innovations,https://www.crunchbase.com/funding_round/swiftsure-innovations-seed--f6b43143,Seed,2300000,USD,2300000,2023-05-22,3,4,Swiftsure Innovations provides registered nurses with the tools required to improve patient outcomes.,"Health Care, Medical Device, Wellness","Newfoundland, Pennsylvania, United States, North America",$1M to $10M,https://swiftsureinnovations.com/,Swiftsure Innovations,https://www.crunchbase.com/organization/swiftsure-innovations,"MEDTEQ+, Pelorus Venture Capital, Sandpiper Ventures"
Seed Round - Siren Biotechnology,https://www.crunchbase.com/funding_round/siren-biotechnology-seed--0eca311b,Seed,,,,2023-05-17,6,1,Siren Biotechnology blends two revolutionary therapeutic technologies into one for a novel approach to treating cancer.,"Biotechnology, Medical, Product Research","San Francisco, California, United States, North America",,https://sirenbiotechnology.com,Siren Biotechnology,https://www.crunchbase.com/organization/siren-biotechnology,"Artis Ventures (AV), Civilization Ventures, Founders Fund, Innovation Endeavors, Lux Capital, Savantus Ventures"
Seed Round - Konfir,https://www.crunchbase.com/funding_round/konfir-seed--6cd5d720,Seed,2000000,GBP,2473989,2023-05-24,3,2,Konfir is a B2B SaaS platform that provides instant employment and income verifications for UK-based workers.,"B2B, Information Technology, SaaS","London, England, United Kingdom, Europe",,https://www.konfir.com/,Konfir,https://www.crunchbase.com/organization/konfir,"Love Ventures, Portfolio Ventures, Triple Point Ventures"
Seed Round - EWOR,https://www.crunchbase.com/funding_round/ewor-seed--e7eae7dd,Seed,3200000,EUR,3479520,2023-05-15,7,1,EWOR is a blend of a master’s degree and venture capital firm.,,"Berlin, Berlin, Germany, Europe",,https://ewor.io/,EWOR,https://www.crunchbase.com/organization/ewor,"David Rowan, Felix Haas, Jens Wasel, Mirjam Puetz, Paul Müller, Robert Wuttke, Xavier Sarras"
Pre Seed Round - AGRO GO,https://www.crunchbase.com/funding_round/agro-go-pre-seed--858478b0,Pre-Seed,500000,USD,500000,2023-05-19,5,1,AGRO GO specialising in the selling of farm animals and work farms.,"Agriculture, Farming","Medellín, Antioquia, Colombia, South America",,,AGRO GO,https://www.crunchbase.com/organization/agro-go,"Ganaderia El Caney, Ganaderia San Rafael, Gregorio Moreno, Juan Andrés Escudero, Martín Moreno"
Pre Seed Round - Everewear,https://www.crunchbase.com/funding_round/everewear-pre-seed--12215964,Pre-Seed,10000,USD,10000,2023-05-24,1,1,everewear is an e-commerce business dedicated to creating a streamlined process.,"E-Commerce, Retail","Indianapolis, Indiana, United States, North America",,https://everewear.com/,Everewear,https://www.crunchbase.com/organization/everewear,Crossroads Pitch
Seed Round - Constantinople,https://www.crunchbase.com/funding_round/constantinople-seed--eef9ef68,Seed,32000000,AUD,21305423,2023-05-16,3,1,Constantinople is a software-as-a-service operational platform that supports both retail and business banking.,"Customer Service, SaaS, Software","Sydney, New South Wales, Australia, Oceania",,https://www.cxnpl.com,Constantinople,https://www.crunchbase.com/organization/constantinople,"AirTree Ventures, Great Southern Bank, Square Peg Capital"
Seed Round - Pumpkin Organics,https://www.crunchbase.com/funding_round/pumpkin-organics-seed--262c5641,Seed,4300000,USD,4300000,2023-05-17,5,3,Pumpkin Organics is an innovative baby food concept.,"Food and Beverage, Health Care, Organic Food","Munich, Bayern, Germany, Europe",,https://pumpkin-organics.de,Pumpkin Organics,https://www.crunchbase.com/organization/pumpkin-organics,"Charlotte Weise, Feast Ventrues, Mey Capital Matrix, Tijen Onaran, Wolke Hegenbarth"
Pre Seed Round - Cascade Health,https://www.crunchbase.com/funding_round/cascade-health-202c-pre-seed--ac2d400c,Pre-Seed,2000000,USD,2000000,2023-05-15,1,1,Cascade Health operates an AI-powered platform for healthcare transparency.,,,,https://www.cascadehealth.ai/,Cascade Health,https://www.crunchbase.com/organization/cascade-health-202c,AlleyCorp
Seed Round - Huigou Sci & Tech,https://www.crunchbase.com/funding_round/huigou-sci-tech-seed--c11dcea7,Seed,,,,2023-05-18,1,1,Huigou Sci & Tech is a comprehensive Internet of Things solution provider dedicated to Internet of Things technology services.,"Artificial Intelligence, Big Data, Internet of Things","Zhengzhou, Henan, China, Asia",,http://www.huigouiot.com,Huigou Sci & Tech,https://www.crunchbase.com/organization/huigou-sci-tech,Quanzhou Nuoyifang Capital
Seed Round - UTI-lizer,https://www.crunchbase.com/funding_round/uti-lizer-seed--da9c4dfa,Seed,7000000,SEK,669952,2023-05-17,2,2,UTI-lizer develops diagnostic tests for urinary tract infections.,"Biotechnology, Medical, Medical Device","Stockholm, Stockholms Lan, Sweden, Europe",,https://www.utilizer.se,UTI-lizer,https://www.crunchbase.com/organization/uti-lizer,"Almi Invest, Propel Capital"
Seed Round - Octiga,https://www.crunchbase.com/funding_round/octiga-seed--ff2076d0,Seed,,,,2023-05-16,,1,Octiga is a SaaS cloud security solution that assists organisations in achieving continuous and coherent security.,"Cloud Security, Information Technology, SaaS","Galway, Galway, Ireland, Europe",$1M to $10M,https://www.octiga.io,Octiga,https://www.crunchbase.com/organization/octiga,
Seed Round - era92 Fund,https://www.crunchbase.com/funding_round/era92-fund-seed--77466fac,Seed,425000,USD,425000,2023-05-19,2,1,era92 Fund provides access to impact investment opportunities for startups and mobilizes funds & resources from investors across the globe.,,"Kampala, Kampala, Uganda, Africa",,https://era92fund.com,era92 Fund,https://www.crunchbase.com/organization/era92-fund,"Angello Development Foundation, Peter Michael Foundation"
Seed Round - Chenyao Technology,https://www.crunchbase.com/funding_round/chenyao-technology-seed--1326539a,Seed,,,,2023-05-24,1,1,Chenyao Technology is a high-tech company that provides mobile office security services.,"Information Technology, Security, Service Industry","Beijing, Beijing, China, Asia",,https://www.cncytech.com/,Chenyao Technology,https://www.crunchbase.com/organization/chenyao-technology,SDIC Venture Capital
Seed Round - Happy Plates,https://www.crunchbase.com/funding_round/feinkoch-seed--1c028cc7,Seed,,,,2023-05-17,4,3,"Happy Plates is a meal planning, grocery shopping & cooking have never been easier.","Cooking, Digital Media, E-Commerce, Food Delivery, Recipes","Vienna, Wien, Austria, Europe",,https://happyplates.com,Happy Plates,https://www.crunchbase.com/organization/feinkoch,"Michael Kamleitner, Philipp Kinsky, SQUER, Stephan Zöchling"
Seed Round - Funbox,https://www.crunchbase.com/funding_round/funbox-0207-seed--89333562,Seed,25500000,CNY,3611437,2023-05-24,1,1,"Fun Box focuses on the varied design of fashion games and offers a one-of-a-kind shopping experience for toy enthusiasts ,trend-watchers.",Gaming,"Beijing, Beijing, China, Asia",,,Funbox,https://www.crunchbase.com/organization/funbox-0207,Hong Kong Manping Technology Holdings Group
Seed Round - Bundle Kitchen,https://www.crunchbase.com/funding_round/bundle-kitchen-seed--0b665aef,Seed,1250000,TRY,62924,2023-05-22,2,1,"Bundle Kitchen, a prominent example of a virtual kitchen business model, has achieved success.","App Marketing, Delivery, Recipes, Restaurants","Istanbul, Istanbul, Turkey, Europe",,https://bundlekitchen.co,Bundle Kitchen,https://www.crunchbase.com/organization/bundle-kitchen,"Kybele Investment, Nuwa Capital"
Seed Round - THE EARTH SAYS,https://www.crunchbase.com/funding_round/aibee-seed--6458d3b1,Seed,,,,2023-05-24,1,8,We ensure the quality and accessibility of hives to optimize pollination.,"Agriculture, AgTech","Santiago, Region Metropolitana, Chile, South America",,https://www.theearthsays.cl,THE EARTH SAYS,https://www.crunchbase.com/organization/aibee,500 Startups: Latam
Pre Seed Round - Tufud,https://www.crunchbase.com/funding_round/tufud-pre-seed--1d148b1a,Pre-Seed,,,,2023-05-24,1,1,Saas B2B,"Food and Beverage, Food Delivery, Marketing, Restaurants, SaaS, Supply Chain Management, Wholesale","Tandil, Buenos Aires, Argentina, South America",,https://tufud.co,Tufud,https://www.crunchbase.com/organization/tufud,500 Startups: Latam
Seed Round - Qualiﬁed,https://www.crunchbase.com/funding_round/qualiﬁed-seed--7805ae27,Seed,,,,2023-05-24,1,1,Qualified trains women in public speaking and workplace communication.,"Consulting, EdTech, Skill Assessment","Argentina, Cundinamarca, Colombia, South America",,https://calificadas.com,Qualiﬁed,https://www.crunchbase.com/organization/qualiﬁed,500 Startups: Latam
Pre Seed Round - LedgiFi,https://www.crunchbase.com/funding_round/krypto-ledgers-pre-seed--bb9b6d83,Pre-Seed,,,,2023-05-24,1,5,"Formerly Krypto Ledgers, LedgiFi is the first Cryptocurrency Tax & Portfolio Tracker for LatAm","Accounting, Bitcoin, Cryptocurrency, Ethereum, Financial Services, FinTech, Software","Santiago, Region Metropolitana, Chile, South America",,https://ledgifi.com,LedgiFi,https://www.crunchbase.com/organization/krypto-ledgers,500 Startups: Latam
Seed Round - Retliq,https://www.crunchbase.com/funding_round/retliq-seed--c1cef343,Seed,,,,2023-05-24,1,1,Retliq an online application that streamlines reverse logistics administration for eCommerce businesses.,"Internet, Logistics, Supply Chain Management, Transportation","Naucalpan De Juárez, Mexico, Mexico, North America",,http://retliq.com,Retliq,https://www.crunchbase.com/organization/retliq,500 Startups: Latam
Pre Seed Round - Price Lab,https://www.crunchbase.com/funding_round/price-lab-pre-seed--b0ec39cb,Pre-Seed,,,,2023-05-24,1,1,Digitizing retail through scalable tools for pricing.,"Retail Technology, Software","Lima, Lima, Peru, South America",,https://www.pricelab.com.pe,Price Lab,https://www.crunchbase.com/organization/price-lab,500 Startups: Latam
Pre Seed Round - DASCalendar,https://www.crunchbase.com/funding_round/dascalendar-pre-seed--0aea33e8,Pre-Seed,,,,2023-05-24,1,1,DASCalendar is a social calendar application designed to help individuals take control of their time and boost productivity.,"Productivity Tools, Software",,,https://www.dascalendar.com,DASCalendar,https://www.crunchbase.com/organization/dascalendar,500 Startups: Latam
Seed Round - Serpa,https://www.crunchbase.com/funding_round/serpa-b145-seed--106fc196,Seed,,,,2023-05-24,1,1,Serpa is a No-programmes platform that allows to deploy programmes in the cloud in minutes.,"Information Services, Information Technology, SaaS","Mexico City, Distrito Federal, Mexico, North America",,https://beta.serpa.cloud,Serpa,https://www.crunchbase.com/organization/serpa-b145,500 Startups: Latam
Seed Round - Invera,https://www.crunchbase.com/funding_round/invera-57e5-seed--86639251,Seed,,,,2023-05-24,1,1,Invera is a fintech company that provides technological and consulting services to businesses with software and artificial intelligence.,"Artificial Intelligence, Financial Services, FinTech, Software","Córdoba, Cordoba, Argentina, South America",,https://invera.io,Invera,https://www.crunchbase.com/organization/invera-57e5,500 Startups: Latam
Pre Seed Round - Dapta,https://www.crunchbase.com/funding_round/dapta-pre-seed--b8e35835,Pre-Seed,,,,2023-05-24,1,2,No-code open source platform for backend and API integrations,,"Miami, Florida, United States, North America",,https://daptatech.com,Dapta,https://www.crunchbase.com/organization/dapta,500 Startups: Latam
Seed Round - x-cardiac,https://www.crunchbase.com/funding_round/x-cardiac-seed--662a22f2,Seed,,,,2023-05-24,1,2,x-cardiac has developed artificial intelligence-based systems to prevent life-threatening complications after heart surgery.,"Artificial Intelligence, Big Data, Health Care, Software","Berlin, Berlin, Germany, Europe",,https://www.xcardiac.com/,x-cardiac,https://www.crunchbase.com/organization/x-cardiac,IBB Ventures
Seed Round - InProTher,https://www.crunchbase.com/funding_round/inprother-seed--802e2252,Seed,6000000,EUR,6453389,2023-05-24,1,3,InProTher is an immuno therapy company dedicated to developing the world’s first adaptive immune therapy.,"Biotechnology, Health Care","Copenhagen, Hovedstaden, Denmark, Europe",,https://www.inprother.com/,InProTher,https://www.crunchbase.com/organization/inprother,European Innovation Council
Seed Round - LogD,https://www.crunchbase.com/funding_round/logd-d19e-seed--9ee6ae72,Seed,,,,2023-05-24,1,1,LogD is a Sustainable supply chain platform.,"Delivery Service, Logistics, Supply Chain Management","Sisli, Istanbul, Turkey, Europe",,https://logd.com.tr,LogD,https://www.crunchbase.com/organization/logd-d19e,Founder One
Seed Round - Async,https://www.crunchbase.com/funding_round/async-8fce-seed--abe47ada,Seed,4000000,USD,4000000,2023-05-23,8,1,"Async is a voice app to free up calendars and emails using voice messages people can read, share, and react to.","Audio, Mobile Apps, Software","New York, New York, United States, North America",,https://async.com,Async,https://www.crunchbase.com/organization/async-8fce,"A* Capital, Aglaé Ventures, Alex Bouaziz, Apollo Projects, base case capital, BoxGroup, Shrug Capital, Vivek Sodera"
Seed Round - IDBiologics,https://www.crunchbase.com/funding_round/idbiologics-seed--8d735bdb,Seed,500000,USD,500000,2023-05-23,1,4,"IDBiologics is a human monoclonal antibodies for the prevention, treatment, and cure of infectious diseases.","Biotechnology, Medical, Therapeutics","Nashville, Tennessee, United States, North America",$1M to $10M,http://idbiologics.com/,IDBiologics,https://www.crunchbase.com/organization/idbiologics,Vanderbilt University
Seed Round - Voxel,https://www.crunchbase.com/funding_round/voxel-b283-seed--2aa38f77,Seed,1700000,USD,1700000,2023-05-23,1,1,Voxel integrates advanced mathematics and artificial intelligence to build functionally graded meta-materials.,"Information Technology, Manufacturing, Software","Cincinnati, Ohio, United States, North America",,https://www.voxel-group.com,Voxel,https://www.crunchbase.com/organization/voxel-b283,CincyTech
Seed Round - EarSwitch,https://www.crunchbase.com/funding_round/earswitch-seed--ce8a8e71,Seed,,,,2023-05-16,3,2,EarSwitch uses in-ear biometric switch and sensor technologies to create new methods to control and interact with the outside environment.,"Health Care, Manufacturing, Medical","Bristol, Bristol, City of, United Kingdom, Europe",,https://www.earswitch.co.uk,EarSwitch,https://www.crunchbase.com/organization/earswitch,"Britbots, Newable Private Investing, WDH Investments Ltd"
Seed Round - Kairos Loan,https://www.crunchbase.com/funding_round/kairos-loan-seed--98ad9a3f,Seed,1000000,USD,1000000,2023-05-22,8,1,Kairos Loan is a lending protocol allowing you to borrow instantly using an NFT as collateral and with the best rates on the market.,"Blockchain, Cryptocurrency, Finance",,,https://www.kairos.loan/,Kairos Loan,https://www.crunchbase.com/organization/kairos-loan,"Aave, Atka Capital, Blockhub DAO, Bpifrance, Crypto.com, Kima Ventures, Lionschain Capital, NxGen Capital"
Seed Round - CARE,https://www.crunchbase.com/funding_round/care-7ae7-seed--2fdbdbed,Seed,6000000,CHF,6655241,2023-05-23,1,1,CARE emphasises personalised preventive medicine.,"Fitness, Health Care, Wellness","Winterthur, Zurich, Switzerland, Europe",,https://care.me,CARE,https://www.crunchbase.com/organization/care-7ae7,Yann Sommer
Seed Round - Bangding Wisdom,https://www.crunchbase.com/funding_round/bangding-wisdom-seed--b518c02b,Seed,10000000,CNY,1421241,2023-05-18,2,1,Bangding Wisdom focuses on self-developed industrial AI modeling and simulation engines.,"Artificial Intelligence, Industrial, Manufacturing, Oil and Gas","Shanghai, Shanghai, China, Asia",,http://www.pan-support.com/,Bangding Wisdom,https://www.crunchbase.com/organization/bangding-wisdom,"Green Venture Partners, Luye Investment Group"
Seed Round - Simple Brand Tainment,https://www.crunchbase.com/funding_round/simple-brand-tainment-seed--6e687b8c,Seed,,,,2023-05-23,1,1,SPBT aims to be an entertainment company in the restaurant industry that discovers.,"Food Processing, Restaurants","Seoul, Seoul-t'ukpyolsi, South Korea, Asia",,https://spbt.kr,Simple Brand Tainment,https://www.crunchbase.com/organization/simple-brand-tainment,The Invention Lab
Seed Round - Lumier Games,https://www.crunchbase.com/funding_round/lumier-games-seed--e59e560c,Seed,1000000,TRY,50339,2023-05-22,1,1,Lumiar Games is working on a new gaming project in the competitive midcore match 3 genre.,"Gaming, Innovation Management","Istanbul, Istanbul, Turkey, Europe",,https://www.lumiergames.com,Lumier Games,https://www.crunchbase.com/organization/lumier-games,Hakkı Alkan
Pre Seed Round - Liftero,https://www.crunchbase.com/funding_round/liftero-pre-seed--d94b3151,Pre-Seed,,,,2023-05-15,3,1,Liftero is a space logistics company that enables space access by developing reusable orbital transfer vehicles.,"Logistics, Space Travel, Transportation","Kraków, Malopolskie, Poland, Europe",,https://www.liftero.com,Liftero,https://www.crunchbase.com/organization/liftero,"bValue Fund, Freya Capital, Sunfish Partners"
Seed Round - Sico Semiconductor,https://www.crunchbase.com/funding_round/sico-semiconductor-seed--2b9845b1,Seed,,,,2023-05-15,2,1,Sico Semiconductor is a high-tech company dedicated to the development of third-generation semiconductor silicon carbide (SiC) materials.,"Advanced Materials, Manufacturing, Semiconductor","Huixin, Hainan, China, Asia",,http://www.sicosemi.com/,Sico Semiconductor,https://www.crunchbase.com/organization/sico-semiconductor,"Morning Road Capital, Zhejiang Paradise"
Seed Round - Manifest,https://www.crunchbase.com/funding_round/manifest-f544-seed--e788436a,Seed,6000000,USD,6000000,2023-05-18,8,1,Manifest is a cybersecurity firm focused on assisting businesses in securing their software supply chains.,"Cyber Security, Software, Supply Chain Management","Remote, Oregon, United States, North America",,http://www.manifestcyber.com,Manifest,https://www.crunchbase.com/organization/manifest-f544,"BoxGroup, First Round Capital, Homebrew, Palumni VC, Silver Buckshot, True Ventures, Twelve Below, XYZ Venture Capital"
Seed Round - Mallows Beauty,https://www.crunchbase.com/funding_round/mallows-beauty-seed--8fa97245,Seed,,,,2023-05-18,1,2,Mallows Beauty is a vegan beauty brand.,"Beauty, Consumer Goods, Cosmetics","Cardiff, Cardiff, United Kingdom, Europe",,https://mallowsbeauty.co.uk,Mallows Beauty,https://www.crunchbase.com/organization/mallows-beauty,Development Bank of Wales
